# fields=28 strings=0,1,2,3,11,12,13
"silisk\Basilisk.mdx","Creature\Basilisk\Basilisk.mdx","Creature\Harpy\Harpy.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4294967295,1099956224,1094713344,1065353216,0,"","","silisk\Basilisk.mdx",1058828557,1073871847,0,3205460191,3218435513,1062956205,1058721300,1071202274,1083265465,1065353216,1065353216,0,0,0
"ilisk\Basilisk.mdx","","Creature\HUFMCitizenLow\HUFMCitizenLow.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","ilisk\Basilisk.mdx",1057127347,1073871847,0,3192635754,3200385687,3161207062,1053284526,1050993697,1072870222,1065353216,1065353216,0,0,0
"lisk\Basilisk.mdx","","Creature\HUFMCitizenMid\HUFMCitizenMid.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","lisk\Basilisk.mdx",1057127347,1073871847,0,3194771158,3200385720,3161205988,1053284358,1050993832,1072763108,1065353216,1065353216,0,0,0
"isk\Basilisk.mdx","","Creature\HUFMMerchant\HUFMMerchant.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","isk\Basilisk.mdx",1057127347,1073871847,0,3192636022,3200385720,3161205988,1053284358,1050993832,1072916989,1065353216,1065353216,0,0,0
"sk\Basilisk.mdx","","Creature\HumanThief\HumanThief.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","sk\Basilisk.mdx",1060226099,1074089951,0,3204084627,3200972050,3161216726,1058312070,1050788881,1071860662,1065353216,1065353216,0,0,0
"k\Basilisk.mdx","","Creature\HUMLBlackSmith\HUMLBlackSmith.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","k\Basilisk.mdx",1057127347,1073871847,0,3197560873,3205830212,3152485594,1057290992,1057896951,1073777991,1065353216,1065353216,0,0,0
"\Basilisk.mdx","","Creature\HUMLMagicSmith\HUMLMagicSmith.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","\Basilisk.mdx",1057127347,1073871847,0,3197560873,3207630827,3152483447,1058941585,1057896951,1074897527,1065353216,1065353216,0,0,0
"Basilisk.mdx","","Creature\HUMLMerchant\HUMLMerchant.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","Basilisk.mdx",1057127347,1073871847,0,3197516145,3205820263,3151965903,1057216484,1057885912,1073785428,1065353216,1065353216,0,0,0
"asilisk.mdx","","Creature\HUMLUpperCitizen\HUMLUpperCitizen.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","asilisk.mdx",1057127347,1073871847,0,3197521984,3205821001,3151965903,1057218162,1057885476,1073952609,1065353216,1065353216,0,0,0
"silisk.mdx","","Creature\HUMNGuardBig\HUMNGuardBig.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","silisk.mdx",1057127347,1073871847,0,3204854198,3203472158,3139907246,1054561775,1057256800,1074696032,1065353216,1065353216,0,0,0
"ilisk.mdx","","Creature\HUMSCitizenMid\HUMSCitizenMid.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","ilisk.mdx",1058828557,1073871847,1066751505,3208100656,3210646749,3125711305,1052536597,1061149919,1073847764,1065353216,1065353216,0,0,0
"lisk.mdx","","Creature\HUMSMerchant\HUMSMerchant.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","lisk.mdx",1057127347,1073871847,0,3195630822,3205074432,3133653236,1057016164,1057645444,1073843666,1065353216,1065353216,0,0,0
"isk.mdx","reature\Basilisk\Basilisk.mdx","Creature\Infernal\Infernal.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,5,1099956224,1094713344,1065353216,0,"","Basilisk\Basilisk.mdx","isk.mdx",1058828557,1073871847,0,3216519522,3224376376,1023216366,1065854687,1076791653,1082401220,1065353216,1065353216,0,0,0
"sk.mdx","","Creature\KeeperOfTheGrove\KeeperOfTheGrove.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,6,1099956224,1094713344,1065353216,0,"","","sk.mdx",1058828557,1073871847,1073706911,3219989461,3212846628,3165616383,1069297523,1070220370,1082414567,1065353216,1065353216,0,0,0
"k.mdx","","Creature\Kobold\Kobold.mdx","",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","k.mdx",1060226099,1068616385,0,3212520211,3205330821,3154434972,1064407098,1056314290,1067325369,1065353216,1065353216,0,0,0
".mdx","","Creature\Kodobeast\KodoBeast.mdx","eature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"Creature\Basilisk\Basilisk.mdx","Basilisk\Basilisk.mdx",".mdx",1058828557,1073871847,1080213077,3236497075,3222956654,3165304461,1079375089,1074907018,1084997105,1065353216,1065353216,0,0,0
"mdx","reature\Basilisk\Basilisk.mdx","Creature\LavaSpider\LavaSpider.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4294967295,1099956224,1094713344,1065353216,0,"","","mdx",0,0,0,0,0,0,0,0,0,1065353216,1065353216,0,0,0
"dx","","Creature\LostOne\LostOne.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","","dx",1058828557,1073871847,1065714891,3205582111,3204767141,3147552824,1050553564,1057456231,1073295097,1065353216,1065353216,0,0,0
"x","reature\Basilisk\Basilisk.mdx","Creature\MineSpider\MineSpider.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,4294967295,1099956224,1094713344,1065353216,0,"","","x",1058828557,1073871847,0,3222075100,3222059191,3164064289,1081636666,1074564050,1073907902,1065353216,1065353216,0,0,0
"","","Creature\Murloc\Murloc.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","","",1058828557,1073871847,1053179534,3206194395,3204336352,3137329728,1054722702,1056743686,1067745823,1065353216,1065353216,0,0,0
"Creature\BogBeast\BogBeast.mdx","","Creature\Ogre\Ogre.mdx","eature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","Basilisk\Basilisk.mdx","Creature\BogBeast\BogBeast.mdx",1058828557,1073871847,1068261437,3205643582,3212738852,3159389217,1057184339,1065184337,1077416278,1065353216,1065353216,0,0,0
"reature\BogBeast\BogBeast.mdx","","Creature\Ogre\OgreMage.mdx","eature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","Basilisk\Basilisk.mdx","reature\BogBeast\BogBeast.mdx",1058828557,1073871847,0,3205643582,3212738868,3159387070,1057184339,1065184320,1077437434,1065353216,1065353216,0,0,0
"eature\BogBeast\BogBeast.mdx","","Creature\Raptor\Raptor.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,5,1099956224,1094713344,1065353216,0,"","","eature\BogBeast\BogBeast.mdx",1058828557,1073871847,1075925416,3230300300,3214212529,3179251025,1073638351,1074140480,1078822569,1065353216,1065353216,0,0,0
"ature\BogBeast\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\SeaGiant\SeaGiant.mdx","ature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"Creature\Basilisk\Basilisk.mdx","asilisk\Basilisk.mdx","ature\BogBeast\BogBeast.mdx",1060226099,1074089951,0,3222956876,3230041274,3172310089,1071127422,1083018242,1090276077,1061997773,1061158912,0,0,0
"ture\BogBeast\BogBeast.mdx","Creature\Basilisk\Basilisk.mdx","Creature\SILITHID\Silithid.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,1,1065353216,1065353216,1065353216,0,"","","ture\BogBeast\BogBeast.mdx",1060226099,1074089951,0,3224096725,3218778867,3161163039,1068955687,1071289809,1075314281,1065353216,1065353216,0,0,0
"ure\BogBeast\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\Succubus\Succubus.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,3,1099956224,1094713344,1065353216,0,"","","ure\BogBeast\BogBeast.mdx",1058828557,1073871847,0,3218191950,3204793816,3147411090,1048895807,1067318331,1073970019,1065353216,1065353216,0,0,0
"re\BogBeast\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\Tallstrider\TallStrider.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,5,1099956224,1094713344,1065353216,0,"","","re\BogBeast\BogBeast.mdx",1058828557,1073871847,1075472465,3218470804,3209081167,3171004956,1067212207,1063435731,1079289995,1065353216,1065353216,0,0,0
"e\BogBeast\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\TitanFemale\TitanFemale.mdx","ature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"Basilisk\Basilisk.mdx","asilisk\Basilisk.mdx","e\BogBeast\BogBeast.mdx",1058828557,1073871847,1083281634,3213941770,3219990333,3164863153,1067152329,1066536496,1089127578,1065353216,1065353216,0,0,0
"\BogBeast\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\TitanMale\TitanMale.mdx","eature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"Creature\Basilisk\Basilisk.mdx","silisk\Basilisk.mdx","\BogBeast\BogBeast.mdx",1058828557,1073871847,1082780476,3219743415,3225905321,3147542087,1071491899,1076459418,1089256844,1065353216,1065353216,0,0,0
"BogBeast\BogBeast.mdx","","Creature\Troglodyte\Troglodyte.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","","BogBeast\BogBeast.mdx",1060226099,1074089951,0,3196181786,3210023778,3117666294,1065642589,1062945451,1072758159,1065353216,1065353216,0,0,0
"ogBeast\BogBeast.mdx","","Creature\Troll\Troll.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","ogBeast\BogBeast.mdx",1058828557,1073871847,1068866877,3213763512,3207933807,3076135571,1056197352,1061304018,1074843735,1065353216,1065353216,0,0,0
"gBeast\BogBeast.mdx","sk\Basilisk.mdx","Creature\Wolf\Wolf.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,7,1091567616,1086324736,1065353216,0,"","","gBeast\BogBeast.mdx",1058828557,1073871847,0,3222299835,3206730930,3097727982,1070258664,1059759105,1071248570,1065353216,1065353216,0,0,0
"Beast\BogBeast.mdx","","Creature\Worgen\Worgen.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,7,1099956224,1094713344,1065353216,0,"","","Beast\BogBeast.mdx",1058828557,1073871847,1067819861,3207064948,3214315205,979327169,1060355199,1066027299,1074958915,1065353216,1065353216,0,0,0
"east\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\Ghoul\Ghoul.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,1,1099956224,1094713344,1065353216,0,"","","east\BogBeast.mdx",1058828557,1073871847,1067181706,3205906968,3215855052,3169254757,1066859525,1069664466,1073244396,1065353216,1065353216,0,0,0
"st\BogBeast.mdx","","Creature\DragonSpawn\DragonSpawn.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,5,1099956224,1094713344,1065353216,0,"","","st\BogBeast.mdx",1058828557,1073871847,1069947933,3226346352,3222871690,3171999241,1073508453,1071889510,1076175204,1065353216,1065353216,0,0,0
"\BogBeast.mdx","","Character\Human\Male\HumanMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","\BogBeast.mdx",1058828557,1073871847,1065656741,3205735555,3205192242,3124096397,1052540020,1057566944,1074283728,1065353216,1065353216,0,0,0
"BogBeast.mdx","","Character\Human\Female\HumanFemale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","BogBeast.mdx",1054169524,1073012015,1065375337,3204022350,3199749998,3138498496,1049446905,1052616658,1073112133,1065353216,1065353216,0,0,0
"ogBeast.mdx","","Character\Orc\Male\OrcMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1096810496,1096810496,1065353216,0,"","","ogBeast.mdx",1058828557,1073871847,1066335077,3208223230,3210730451,3152272993,1061060077,1062892921,1075252231,1065353216,1065353216,0,0,0
"gBeast.mdx","","Character\Orc\Female\OrcFemale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1093664768,1065353216,0,"","","gBeast.mdx",1056031795,1073955734,1066292161,3208406001,3204861412,3152500627,1050368981,1057395078,1074363885,1065353216,1065353216,0,0,0
"Beast.mdx","","Character\Dwarf\Male\DwarfMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","Beast.mdx",1058828557,1070445101,1060738190,3206111348,3206810404,3165321641,1053634331,1058765223,1070361056,1065353216,1065353216,0,0,0
"east.mdx","","Character\Dwarf\Female\DwarfFemale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","east.mdx",1055098982,1069782401,1059993835,3204133515,3203319686,3130663939,1048854435,1056011696,1069664197,1065353216,1065353216,0,0,0
"ast.mdx","","Character\NightElf\Male\NightElfMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","ast.mdx",1061625319,1075578929,1067877801,3207813396,3206403724,3146878514,1050356532,1059263405,1076236953,1065353216,1065353216,0,0,0
"st.mdx","","Character\NightElf\Female\NightElfFemale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","st.mdx",1057897421,1074790400,1068161193,3206995943,3200697776,984271213,1051692670,1058477896,1074874336,1065353216,1065353216,0,0,0
"t.mdx","","Character\Scourge\Male\ScourgeMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,1,1094713344,1092616192,1065353216,0,"","","t.mdx",1060226099,1072575807,1066009499,3209904425,3205833014,3157710959,1053074542,1055741046,1074166472,1065353216,1065353216,0,0,0
".mdx","","Character\Scourge\Female\ScourgeFemale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,1,1094713344,1092616192,1065353216,0,"","",".mdx",1054169524,1072433201,1065110282,3204577323,3202480020,3157209521,1054030642,1054658815,1073971877,1065353216,1065353216,0,0,0
"mdx","","Character\Tauren\Male\TaurenMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,3,1102053376,1098907648,1073741824,0,"","","mdx",1058479591,1070830977,1065138719,3213429897,3210625358,3157467219,1065148131,1062979374,1074785048,1065353216,1065353216,0,0,0
"dx","","Character\Tauren\Female\TaurenFemale.mdx","Creature\Basilisk\Basilisk.mdx",1067450368,1,3,1101004800,1096810496,1073741824,0,"","","dx",1059761370,1074207392,1065548788,3209794802,3207197069,3145284545,1057651601,1059713421,1074721236,1065353216,1065353216,0,0,0
"x","Basilisk\Basilisk.mdx","Creature\CarrionBird\CarrionBird.mdx","",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","x",1058828557,1073871847,0,3221938147,3221542444,1057588234,1071031364,1074789238,1086804845,1058642330,1065353216,0,0,0
"","e\Basilisk\Basilisk.mdx","Creature\Hydra\Hydra.mdx","eature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","Basilisk\Basilisk.mdx","",1058828557,1073871847,0,3233959725,3225962473,3192147000,1076014717,1082746171,1083676916,1065353216,1065353216,0,0,0
"Creature\Centaur\Centaur.mdx","reature\Basilisk\Basilisk.mdx","Creature\Tarantula\Tarantula.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","Creature\Centaur\Centaur.mdx",1060226099,1074089951,0,3221970980,3224926073,3183999648,1077033124,1077461253,1075390412,1065353216,1065353216,0,0,0
"reature\Centaur\Centaur.mdx","reature\Basilisk\Basilisk.mdx","SoundTest.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","reature\Centaur\Centaur.mdx",0,0,0,0,0,0,0,0,0,1065353216,1065353216,0,0,0
"eature\Centaur\Centaur.mdx","","Creature\Horse\Horse.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,6,1099956224,1094713344,1065353216,0,"","","eature\Centaur\Centaur.mdx",1058828557,1073871847,1072615343,3214882535,3202321878,3165912736,1073761235,1054734312,1076388065,1065353216,1065353216,0,0,0
"ature\Centaur\Centaur.mdx","","Creature\Boar\Boar.mdx","",1065353216,1,3,1091567616,1086324736,1065353216,0,"","","ature\Centaur\Centaur.mdx",1058828557,1073871847,0,3214087966,3202716545,3169788944,1071898117,1055357988,1074133933,1065353216,1065353216,0,0,0
"ture\Centaur\Centaur.mdx","sk\Basilisk.mdx","Creature\ANCIENTPROTECTOR\AncientProtector.mdx","eature\Basilisk\Basilisk.mdx",1065353216,2,3,1099956224,1094713344,1065353216,0,"Creature\Basilisk\Basilisk.mdx","asilisk\Basilisk.mdx","ture\Centaur\Centaur.mdx",1058828557,1073871847,0,3219868975,3224633583,3171437674,1076542583,1077840125,1086914107,1061997773,1056964608,0,0,0
"ure\Centaur\Centaur.mdx","","Creature\DoomGuard\DoomGuard.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,3,1099956224,1094713344,1065353216,0,"","","ure\Centaur\Centaur.mdx",1058828557,1073871847,0,3221762288,3220166553,3154365179,1061629832,1073892127,1082321164,1065353216,1065353216,0,0,0
"re\Centaur\Centaur.mdx","eature\Basilisk\Basilisk.mdx","Creature\ElementalEarth\ElementalEarth.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,3,1099956224,1094713344,1065353216,0,"","","re\Centaur\Centaur.mdx",1058828557,1073871847,0,3220081618,3222472116,3188099060,1072275579,1074490587,1079307825,1032805417,1063675494,0,0,0
"e\Centaur\Centaur.mdx","reature\Basilisk\Basilisk.mdx","Creature\Skeleton\Skeleton.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","e\Centaur\Centaur.mdx",1060226099,1074089951,1068636551,3206242697,3208599812,3163141408,1057469485,1059736993,1073636119,1065353216,1065353216,0,0,0
"\Centaur\Centaur.mdx","reature\Basilisk\Basilisk.mdx","Creature\GolemHarvest\GolemHarvest.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,3,1,1099956224,1094713344,1065353216,0,"","","\Centaur\Centaur.mdx",1058828557,1073871847,0,3213454148,3216880081,3149910761,1060796893,1069214903,1079537333,1065353216,1065353216,0,0,0
"Centaur\Centaur.mdx","reature\Basilisk\Basilisk.mdx","Creature\GolemHarvestStage2\GolemHarvestStage2.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,3,1,1099956224,1094713344,1065353216,0,"","","Centaur\Centaur.mdx",1060226099,1074089951,0,3213060580,3216323144,981642693,1058572570,1068919431,1077965643,1065353216,1065353216,0,0,0
"entaur\Centaur.mdx","Creature\Basilisk\Basilisk.mdx","Creature\DireWolf\DireWolf.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,7,1086324736,1082130432,1065353216,0,"","","entaur\Centaur.mdx",1058828557,1073871847,1068701202,3222512893,3205722838,3166991846,1070289761,1057751678,1072726601,1065353216,1065353216,0,0,0
"ntaur\Centaur.mdx","","Creature\HumanMalePeasant\HumanMalePeasant.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1094713344,1092616192,1065353216,0,"","","ntaur\Centaur.mdx",1057127347,1073871847,0,3200179562,3205125972,3131995379,1054986541,1057984629,1072306894,1065353216,1065353216,0,0,0
"taur\Centaur.mdx","Creature\Basilisk\Basilisk.mdx","Creature\WindSerpent\WindSerpent.mdx","reature\Basilisk\Basilisk.mdx",1065353216,1,5,1099956224,1094713344,1065353216,0,"","","taur\Centaur.mdx",1058828557,1073871847,0,3231917193,3224593192,1011835776,1076781289,1076116064,1084578387,1065353216,1065353216,0,0,0
"aur\Centaur.mdx","\Basilisk\Basilisk.mdx","Creature\Frenzy\Frenzy.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4294967295,1099956224,1094713344,1065353216,0,"","","aur\Centaur.mdx",1058828557,1073871847,0,3217209342,3209331298,1011228038,1065618816,1065888401,1069162357,1065353216,1065353216,0,0,0
"ur\Centaur.mdx","","Creature\Dryad\Dryad.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,6,1099956224,1094713344,1065353216,0,"","","ur\Centaur.mdx",1058828557,1073871847,0,3212582840,3205808184,3157733507,1065878058,1056739089,1075379826,1065353216,1065353216,0,0,0
"r\Centaur.mdx","","Creature\Satyr\Satyr.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,3,1099956224,1094713344,1065353216,0,"","","r\Centaur.mdx",1060226099,1074089951,0,3220141890,3211516547,3152133407,1050831831,1063973206,1076973254,1065353216,1065353216,0,0,0
"\Centaur.mdx","","Creature\HumanMaleKid\HumanMaleKid.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","","\Centaur.mdx",1058828557,1073871847,0,3190687449,3196217656,1005197367,1046040023,1048788400,1067880813,1065353216,1065353216,0,0,0
"Centaur.mdx","","Creature\HumanFemaleKid\HumanFemaleKid.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","","Centaur.mdx",1058828557,1073871847,0,3190178160,3193294561,3130818558,1035439306,1045290820,1066728008,1065353216,1065353216,0,0,0
"entaur.mdx","eature\Basilisk\Basilisk.mdx","Creature\Slime\Slime.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,4294967295,1099956224,1094713344,1065353216,0,"","","entaur.mdx",1060226099,1074089951,0,3223070764,3216427515,3170235083,1066099349,1068793720,1072410116,1065353216,1065353216,0,0,0
"ntaur.mdx","sk\Basilisk.mdx","Creature\Tiger\Tiger.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,7,1099956224,1094713344,1065353216,0,"","","ntaur.mdx",1058828557,1073871847,1067377991,3223022173,3207110817,3150660233,1065595412,1057530034,1067602219,1065353216,1065353216,0,0,0
"taur.mdx","","Creature\bear\Bear.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,7,1099956224,1094713344,1065353216,0,"","","taur.mdx",1058828557,1073871847,1071740923,3218353062,3211583690,3178264793,1071068853,1063125973,1072427530,1065353216,1065353216,0,0,0
"aur.mdx","reature\Basilisk\Basilisk.mdx","Creature\GolemStone\GolemStone.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,3,4294967295,1099956224,1094713344,1065353216,0,"","Basilisk\Basilisk.mdx","aur.mdx",1058828557,1073871847,0,3212931882,3221333106,3180003987,1073861144,1071393676,1079396396,1065353216,1065353216,0,0,0
"ur.mdx","Creature\Basilisk\Basilisk.mdx","Creature\Wyvern\Wyvern.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4294967295,1099956224,1094713344,1065353216,0,"","","ur.mdx",1058828557,1073871847,1066979692,3226265054,3232176500,1054414035,1078509175,1084719039,1087879923,1065353216,1065353216,0,0,0
"r.mdx","","Creature\HumanMalePeasant\HumanMalePeasantAxe.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","r.mdx",1057127347,1073871847,0,3200181810,3205125988,3131162155,1054985702,1057984931,1072306709,1065353216,1065353216,0,0,0
".mdx","","Creature\HumanMalePeasant\HumanMalePeasantGold.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","",".mdx",1057127347,1073871847,0,3212698888,3204901811,974740143,1054963120,1057360500,1071732065,1065353216,1065353216,0,0,0
"mdx","","Creature\HumanMalePeasant\HumanMalePeasantPick.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","mdx",1057127347,1073871847,0,3202179909,3205125972,3131995379,1062448694,1058223268,1072306894,1065353216,1065353216,0,0,0
