# fields=11
1,1,0,0,0,0,0,0,0,0,0
8,1,0,2010404113,35521606,2490272,0,2,0,0,0
8,1,1,2010404113,35521606,2490272,0,3,0,0,0
8,1,2,2010404113,35521606,2490272,0,4,0,0,0
8,1,3,2010404113,35521606,2490272,0,5,0,0,0
8,1,4,2010404113,35521606,2490272,0,6,0,0,0
2,1,0,0,0,0,0,0,0,0,0
5,1,0,2010404113,131664,2445512,0,2,0,0,0
5,1,1,2010404113,131664,2445512,0,2,0,0,0
5,1,3,2010404113,131664,2445512,0,2,0,0,0
5,1,4,2010404113,131664,2445512,0,2,0,0,0
5,1,6,2010404113,131664,2445512,0,2,0,0,0
5,1,7,2010404113,131664,2445512,0,2,0,0,0
5,0,0,3435973836,3435973836,3435973836,2,2,0,0,0
5,0,1,3435973836,3435973836,3435973836,2,2,0,0,0
5,0,2,3435973836,3435973836,3435973836,2,0,0,0,0
5,0,3,3435973836,3435973836,3435973836,3,0,0,0,0
5,0,4,3435973836,3435973836,3435973836,4,0,0,0,0
5,0,5,3435973836,3435973836,3435973836,2,2,0,0,0
5,0,6,3435973836,3435973836,3435973836,3,2,0,0,0
5,0,7,3435973836,3435973836,3435973836,4,2,0,0,0
5,0,8,3435973836,3435973836,3435973836,2,2,0,0,0
5,0,9,3435973836,3435973836,3435973836,3,2,0,0,0
5,0,10,3435973836,3435973836,3435973836,2,0,0,0,0
5,0,11,3435973836,3435973836,3435973836,3,0,0,0,0
5,0,12,3435973836,3435973836,3435973836,2,2,0,0,0
5,0,13,3435973836,3435973836,3435973836,3,2,0,0,0
5,0,14,3435973836,3435973836,3435973836,2,2,0,0,0
5,0,15,3435973836,3435973836,3435973836,3,2,0,0,0
5,0,16,3435973836,3435973836,3435973836,4,2,0,0,0
1,1,1,2010404113,132302,2445512,0,2,0,0,0
1,1,2,2010404113,132302,2445512,0,3,0,0,0
1,1,3,2010404113,132302,2445512,0,4,0,0,0
1,1,4,2010404113,132302,2445512,0,5,0,0,0
1,1,5,2010404113,132302,2445512,0,6,0,0,0
1,1,6,2010404113,132302,2445512,0,7,0,0,0
2,1,1,2010404113,132302,2445512,0,2,0,0,0
2,1,2,2010404113,132302,2445512,0,3,0,0,0
2,1,3,2010404113,132302,2445512,0,4,0,0,0
2,1,4,2010404113,132302,2445512,0,5,0,0,0
2,1,5,2010404113,132302,2445512,0,6,0,0,0
2,1,6,2010404113,132302,2445512,0,7,0,0,0
6,1,0,3435973836,3435973836,3435973836,0,0,0,0,0
6,1,1,3435973836,3435973836,3435973836,0,0,2,0,0
6,1,2,3435973836,3435973836,3435973836,0,0,3,0,0
6,1,3,3435973836,3435973836,3435973836,0,0,4,0,0
8,0,1,80190984,0,1960,0,3,0,0,0
18,0,3,0,107673832,2118235989,0,5,0,0,0
8,0,4,80190984,0,1960,0,6,0,0,0
8,0,0,80190984,0,1960,0,2,0,0,0
3,1,1,2010404113,12062076,2489664,0,2,0,0,0
3,1,2,2010404113,12062076,2489664,0,3,0,0,0
3,1,3,2010404113,12062076,2489664,0,4,0,0,0
3,1,4,2010404113,12062076,2489664,0,5,0,0,0
3,1,5,2010404113,12062076,2489664,0,6,0,0,0
6,1,4,3435973836,3435973836,3435973836,0,0,5,0,0
7,1,1,2010404113,394024,2445512,0,0,2,0,0
7,1,6,2010404113,394024,2445512,0,0,7,0,0
7,1,2,2010404113,394024,2445512,0,0,3,0,0
7,1,5,2010404113,394024,2445512,0,0,6,0,0
7,1,4,2010404113,394024,2445512,0,0,5,0,0
7,1,3,2010404113,394024,2445512,0,0,4,0,0
8,0,5,2010404113,394238,2445528,0,2,0,0,0
8,0,6,2010404113,394238,2445528,0,3,0,0,0
8,0,7,2010404113,459480,2445528,0,4,0,0,0
8,0,8,2010404113,459480,2445528,0,5,0,0,0
8,0,9,2010404113,459480,2445528,0,6,0,0,0
8,0,10,2010404113,459480,2445528,0,4,0,0,0
8,1,5,2010404113,35521606,2490272,0,7,0,0,0
10,1,0,0,0,0,0,0,0,0,0
11,0,4,2010429269,2010429317,1903536,5,0,4,0,0
11,0,0,2010429269,2010429317,1903536,1,0,0,0,0
11,0,1,2010429269,2010429317,1903536,2,0,0,0,0
11,0,2,2010429269,2010429317,1903536,3,0,2,0,0
12,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0
11,0,3,2010429269,2010429317,1903536,4,0,3,0,0
11,0,5,2010429269,2010429317,1903536,6,0,5,0,0
11,0,6,2010429269,2010429317,1903536,7,0,6,0,0
11,0,7,2010429269,2010429317,1903536,8,0,0,0,0
11,1,2,2010429269,2010429317,5245408,4,0,0,0,0
11,1,3,2010429269,2010429317,5245408,5,0,0,0,0
11,1,4,2010429269,2010429317,5245408,6,0,0,0,0
11,1,5,2010429269,2010429317,5245408,7,0,0,0,0
11,1,6,2010429269,2010429317,5245408,8,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0
11,1,1,2010429269,2010429317,5245408,3,0,0,0,0
11,1,0,2010429269,2010429317,5245408,2,0,0,0,0
10,0,0,2010429269,2010429317,789212,0,0,0,0,0
10,1,2,2010429269,2010429317,10293034,0,3,0,0,0
10,1,3,2010429269,2010429317,10293034,0,4,0,0,0
10,1,4,2010429269,2010429317,10293034,0,5,0,0,0
10,1,5,2010429269,2010429317,10293034,0,6,0,0,0
10,1,6,2010429269,2010429317,10293034,0,7,0,0,0
10,1,7,2010429269,2010429317,10293034,0,8,0,0,0
10,1,8,2010429269,2010429317,10293034,0,9,0,0,0
10,1,9,2010429269,2010429317,10293034,0,10,0,0,0
10,1,10,2010429269,2010429317,10293034,0,11,0,0,0
10,0,1,2010429269,2010429317,789212,2,0,0,0,0
10,0,2,2010429269,2010429317,789212,3,0,0,0,0
10,0,3,2010429269,2010429317,789212,4,0,0,0,0
10,0,4,2010429269,2010429317,789212,5,0,0,0,0
10,0,5,2010429269,2010429317,789212,6,0,0,0,0
10,0,6,2010429269,2010429317,789212,7,0,0,0,0
10,0,7,2010429269,2010429317,789212,8,0,0,0,0
10,0,8,2010429269,2010429317,922464,9,0,0,0,0
10,0,9,2010429269,2010429317,922464,10,0,0,0,0
10,1,1,2010429269,2010429317,590640,0,2,0,0,0
18,1,0,0,0,0,0,0,0,3435973836,3435973836
18,0,0,0,107673832,2118235989,0,2,0,0,0
18,0,10,0,107673832,2118235989,0,4,0,0,0
18,0,1,0,107673832,2118235989,0,3,0,0,0
18,0,2,0,107673832,2118235989,0,4,0,0,0
8,0,3,0,107673832,2118235989,0,5,0,0,0
18,0,4,0,107673832,2118235989,0,6,0,0,0
18,0,5,0,107673832,2118235989,0,2,0,0,0
18,0,6,0,107673832,2118235989,0,3,0,0,0
18,0,7,0,107673832,2118235989,0,4,0,0,0
18,0,8,0,107673832,2118235989,0,5,0,0,0
18,0,9,0,107673832,2118235989,0,6,0,0,0
