# fields=21
1728,81,7,1,31584,31585,31586,31587,31588,0,0,0,0,0,0,0,0,0,0,0,0
1729,81,8,1,31589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,161,0,0,12282,12663,12664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,161,0,1,16462,16463,16464,16465,16466,0,0,0,0,0,0,0,0,0,0,0,0
127,161,0,2,12286,12658,12659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,161,1,0,12285,12697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,161,1,1,12300,12959,12960,12961,12962,0,0,0,0,0,0,0,0,0,0,0,0
128,161,1,2,12287,12665,12666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,161,2,0,12290,12963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,161,2,1,12296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,161,2,2,12834,12849,12867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,161,3,1,12163,12711,12712,12713,12714,0,0,0,0,0,0,0,0,0,0,0,0
662,161,3,2,16493,16494,0,0,0,0,0,0,0,121,0,0,2,0,0,0,0
132,161,4,0,12700,12781,12783,12784,12785,0,0,0,0,0,0,0,0,0,0,0,0
133,161,4,1,12292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,161,4,2,12284,12701,12702,12703,12704,0,0,0,0,0,0,0,0,0,0,0,0
123,161,4,3,12281,12812,12813,12814,12815,0,0,0,0,0,0,0,0,0,0,0,0
134,161,5,0,29888,29889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,161,5,2,12289,12668,23695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,161,5,3,29723,29724,29725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,161,6,0,29836,29859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,161,6,1,12294,0,0,0,0,0,0,0,0,133,0,0,0,0,0,1,0
1663,161,6,2,29834,29838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,161,7,1,35446,35448,35449,35450,35451,0,0,0,0,135,0,0,0,0,0,0,0
1661,161,8,1,29623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,163,0,0,12301,12818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,163,0,1,12295,12676,12677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,163,0,2,12297,12750,12751,12752,12753,0,0,0,0,0,0,0,0,0,0,0,0
1601,163,1,1,12298,12724,12725,12726,12727,0,0,0,0,0,0,0,0,0,0,0,0
140,163,1,2,12299,12761,12762,12763,12764,0,0,0,0,0,0,0,0,0,0,0,0
153,163,2,0,12975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,163,2,1,12945,0,0,0,0,0,0,0,0,1601,0,0,4,0,0,0,0
147,163,2,2,12797,12799,12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,163,2,3,12303,12788,12789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,163,3,0,12308,12810,12811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,163,3,1,12313,12804,12807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,163,3,2,12302,12765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,163,4,0,12312,12803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,163,4,1,12809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,163,4,2,12311,12958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,163,5,0,29598,29599,29600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,163,5,2,16538,16539,16540,16541,16542,0,0,0,0,0,0,0,0,0,0,0,0
1652,163,6,0,29593,29594,29595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,163,6,1,23922,0,0,0,0,0,0,0,0,152,0,0,0,0,0,1,0
1660,163,6,2,29787,29790,29792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,163,7,1,29140,29143,29144,29145,29146,0,0,0,0,0,0,0,0,0,0,0,0
1666,163,8,1,20243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158,164,0,1,12321,12835,12836,12837,12838,0,0,0,0,0,0,0,0,0,0,0,0
157,164,0,2,12320,12852,12853,12855,12856,0,0,0,0,0,0,0,0,0,0,0,0
161,164,1,1,12324,12876,12877,12878,12879,0,0,0,0,0,0,0,0,0,0,0,0
159,164,1,2,12322,12999,13000,13001,13002,0,0,0,0,0,0,0,0,0,0,0,0
166,164,2,0,12329,12950,20496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,164,2,1,12323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
661,164,2,2,16487,16489,16492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,164,2,3,12318,12857,12858,12860,12861,0,0,0,0,0,0,0,0,0,0,0,0
1581,164,3,0,23584,23585,23586,23587,23588,0,0,0,0,0,0,0,0,0,0,0,0
1542,164,3,1,20502,20503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,164,3,2,12317,13045,13046,13047,13048,0,0,0,0,0,0,0,0,0,0,0,0
168,164,4,0,12862,12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,164,4,1,12328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1543,164,4,3,20504,20505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,164,5,0,20500,20501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,164,5,2,12319,12971,12972,12973,12974,0,0,0,0,155,0,0,4,0,0,0,0
1657,164,6,0,29590,29591,29592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,164,6,1,23881,0,0,0,0,0,0,0,0,165,0,0,0,0,0,1,0
1655,164,6,2,29721,29776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,164,7,2,29759,29760,29761,29762,29763,0,0,0,0,0,0,0,0,0,0,0,0
1659,164,8,1,29801,0,0,0,0,0,0,0,0,167,0,0,0,0,0,1,0
203,181,0,0,13741,13793,13792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,181,0,1,13732,13863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,181,0,2,13712,13788,13789,13790,13791,0,0,0,0,0,0,0,0,0,0,0,0
1827,181,1,0,14165,14166,14167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,181,1,1,13713,13853,13854,13855,13856,0,0,0,0,0,0,0,0,0,0,0,0
181,181,1,2,13705,13832,13843,13844,13845,0,0,0,0,0,0,0,0,0,0,0,0
204,181,2,0,13742,13872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,181,2,1,14251,0,0,0,0,0,0,0,0,187,0,0,4,0,0,1,0
222,181,2,3,13743,13875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,181,3,0,13754,13867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,181,3,1,13706,13804,13805,13806,13807,0,0,0,0,0,0,0,0,0,0,0,0
221,181,3,2,13715,13848,13849,13851,13852,0,0,0,0,181,0,0,4,0,0,0,0
184,181,4,0,13709,13800,13801,13802,13803,0,0,0,0,0,0,0,0,0,0,0,0
223,181,4,1,13877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242,181,4,2,13960,13961,13962,13963,13964,0,0,0,0,0,0,0,0,0,0,0,0
183,181,4,3,13707,13966,13967,13968,13969,0,0,0,0,0,0,0,0,0,0,0,0
1706,181,5,0,31124,31126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,181,5,1,30919,30920,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0
1122,181,5,2,18427,18428,18429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,181,6,0,31122,31123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,181,6,1,13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1707,181,6,2,31130,31131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,181,7,2,35541,35550,35551,35552,35553,0,0,0,0,0,0,0,0,0,0,0,0
1709,181,8,1,32601,0,0,0,0,0,0,0,0,205,0,0,0,0,0,1,0
276,182,0,0,14162,14163,14164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,182,0,1,14144,14148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,182,0,2,14138,14139,14140,14141,14142,0,0,0,0,0,0,0,0,0,0,0,0
273,182,1,0,14156,14160,14161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,182,1,1,14158,14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,182,1,3,13733,13865,13866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,182,2,0,14179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
278,182,2,1,14168,14169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,182,2,2,14128,14132,14135,14136,14137,0,0,0,0,270,0,0,4,0,0,0,0
682,182,3,1,16513,16514,16515,16719,16720,0,0,0,0,0,0,0,0,0,0,0,0
268,182,3,2,14113,14114,14115,14116,14117,0,0,0,0,0,0,0,0,0,0,0,0
1721,182,4,0,31208,31209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,182,4,1,14177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
279,182,4,2,14174,14175,14176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,182,4,3,31244,31245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,182,5,1,14186,14190,14193,14194,14195,0,0,0,0,280,0,0,0,0,0,0,0
1715,182,5,2,31226,31227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,182,6,1,14983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,182,6,2,31380,31382,31383,31384,31385,0,0,0,0,0,0,0,0,0,0,0,0
1718,182,7,2,31233,31239,31240,31241,31242,0,0,0,0,0,0,0,0,0,0,0,0
1719,182,8,1,1329,0,0,0,0,0,0,0,0,382,0,0,0,0,0,1,0
241,183,0,1,13958,13970,13971,13972,13973,0,0,0,0,0,0,0,0,0,0,0,0
261,183,0,2,14057,14072,14073,14074,14075,0,0,0,0,0,0,0,0,0,0,0,0
1700,183,1,0,30892,30893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,183,1,1,14076,14094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,183,1,2,13975,14062,14063,14064,14065,0,0,0,0,0,0,0,0,0,0,0,0
245,183,2,0,13976,13979,13980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,183,2,1,14278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
263,183,2,2,14079,14080,14081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,183,3,0,13983,14070,14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,183,3,1,13981,14066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,183,3,2,14171,14172,14173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,183,4,0,30894,30895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,183,4,1,14185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,183,4,2,14082,14083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,183,4,3,16511,0,0,0,0,0,0,0,0,1123,0,0,2,0,0,1,0
1713,183,5,0,31221,31222,31223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,183,5,2,30902,30903,30904,30905,30906,0,0,0,0,0,0,0,0,0,0,0,0
1711,183,6,0,31211,31212,31213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,183,6,1,14183,0,0,0,0,0,0,0,0,284,0,0,0,0,0,1,0
1722,183,6,2,31228,31229,31230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,183,7,1,31216,31217,31218,31219,31220,0,0,0,0,381,0,0,0,0,0,0,0
1714,183,8,1,36554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
342,201,0,1,14522,14788,14789,14790,14791,0,0,0,0,0,0,0,0,0,0,0,0
345,201,0,2,14524,14525,14526,14527,14528,0,0,0,0,0,0,0,0,0,0,0,0
352,201,1,0,14523,14784,14785,14786,14787,0,0,0,0,0,0,0,0,0,0,0,0
344,201,1,1,14749,14767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,201,1,2,14748,14768,14769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,201,1,3,14531,14774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,201,2,0,33167,33171,33172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,201,2,1,14751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
347,201,2,2,14521,14776,14777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,201,3,0,14747,14770,14771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,201,3,1,14520,14780,14781,14782,14783,0,0,0,0,0,0,0,0,0,0,0,0
350,201,3,3,14750,14772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,201,4,1,18551,18552,18553,18554,18555,0,0,0,0,0,0,0,0,0,0,0,0
351,201,4,2,14752,0,0,0,0,0,0,0,0,347,0,0,2,0,0,1,0
1770,201,4,3,33174,33182,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0
1771,201,5,0,33186,33190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,201,5,2,18544,18547,18548,18549,18550,0,0,0,0,0,0,0,0,0,0,0,0
1858,201,6,0,45234,45243,45244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,201,6,1,10060,0,0,0,0,0,0,0,0,1201,0,0,4,0,0,1,0
1773,201,6,2,33201,33202,33203,33204,33205,0,0,0,0,0,0,0,0,0,0,0,0
1772,201,7,1,34908,34909,34910,34911,34912,0,0,0,0,0,0,0,0,0,0,0,0
1774,201,8,1,33206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410,202,0,0,14913,15012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,202,0,1,14908,15020,17191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,202,0,2,14889,15008,15009,15010,15011,0,0,0,0,0,0,0,0,0,0,0,0
411,202,1,1,27900,27901,27902,27903,27904,0,0,0,0,0,0,0,0,0,0,0,0
1181,202,1,2,18530,18531,18533,18534,18535,0,0,0,0,0,0,0,0,0,0,0,0
442,202,2,0,15237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1636,202,2,1,27811,27815,27816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,202,2,3,14892,15362,15363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,202,3,0,27789,27790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,202,3,1,14912,15013,15014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,202,3,2,14909,15017,0,0,0,0,0,0,0,1181,0,0,4,0,0,0,0
413,202,4,0,14911,15018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,202,4,1,20711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
402,202,4,2,14901,15028,15029,15030,15031,0,0,0,0,0,0,0,0,0,0,0,0
1766,202,5,0,33150,33154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,202,5,2,14898,15349,15354,15355,15356,0,0,0,0,0,0,0,0,0,0,0,0
1768,202,6,0,34753,34859,34860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,202,6,1,724,0,0,0,0,0,0,0,0,1561,0,0,0,0,0,1,0
1765,202,6,2,33142,33145,33146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,202,7,1,33158,33159,33160,33161,33162,0,0,0,0,0,0,0,0,0,0,0,0
1815,202,8,1,34861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465,203,0,1,15270,15335,15336,15337,15338,0,0,0,0,0,0,0,0,0,0,0,0
464,203,0,2,15268,15323,15324,15325,15326,0,0,0,0,0,0,0,0,0,0,0,0
466,203,1,0,15318,15272,15320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,203,1,1,15275,15317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,203,1,2,15260,15327,15328,15329,15330,0,0,0,0,0,0,0,0,0,0,0,0
542,203,2,0,15392,15448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,203,2,1,15273,15312,15313,15314,15316,0,0,0,0,0,0,0,0,0,0,0,0
501,203,2,2,15407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
483,203,3,1,15274,15311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,203,3,2,17322,17323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,203,3,3,15257,15331,15332,15333,15334,0,0,0,0,0,0,0,0,0,0,0,0
541,203,4,0,15487,0,0,0,0,0,0,0,0,542,0,0,1,0,0,1,0
484,203,4,1,15286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1638,203,4,2,27839,27840,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0
1777,203,4,3,33213,33214,33215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,203,5,0,14910,33371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,203,5,2,15259,15307,15308,15309,15310,0,0,0,0,0,0,0,0,0,0,0,0
521,203,6,1,15473,0,0,0,0,0,0,0,0,484,0,0,0,0,0,1,0
1778,203,6,2,33221,33222,33223,33224,33225,0,0,0,0,0,0,0,0,0,0,0,0
1816,203,7,2,33191,33192,33193,33194,33195,0,0,0,0,0,0,0,0,0,0,0,0
1779,203,8,1,34914,0,0,0,0,0,0,0,0,521,0,0,0,0,0,1,0
564,261,0,1,16039,16109,16110,16111,16112,0,0,0,0,0,0,0,0,0,0,0,0
563,261,0,2,16035,16105,16106,16107,16108,0,0,0,0,0,0,0,0,0,0,0,0
572,261,1,0,16043,16130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,261,1,1,28996,28997,28998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,261,1,2,16038,16160,16161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,261,2,0,16164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575,261,2,1,16040,16113,16114,16115,16116,0,0,0,0,0,0,0,0,0,0,0,0
562,261,2,2,16041,16117,16118,16119,16120,0,0,0,0,0,0,0,0,0,0,0,0
567,261,3,0,16086,16544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,261,3,1,29062,29064,29065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,261,3,3,30160,29179,29180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,261,4,0,28999,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,261,4,1,16089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,261,4,3,30664,30665,30666,30667,30668,0,0,0,0,0,0,0,0,0,0,0,0
1685,261,5,0,30672,30673,30674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,261,5,2,16578,16579,16580,16581,16582,0,0,0,0,562,0,0,4,0,0,0,0
573,261,6,1,16166,0,0,0,0,0,0,0,0,565,0,0,0,0,0,1,0
1683,261,6,2,30669,30670,30671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,261,7,1,30675,30678,30679,30680,30681,0,0,0,0,0,0,0,0,0,0,0,0
1687,261,8,1,30706,0,0,0,0,0,0,0,0,1686,0,0,4,0,0,1,0
586,262,0,1,16182,16226,16227,16228,16229,0,0,0,0,0,0,0,0,0,0,0,0
593,262,0,2,16179,16214,16215,16216,16217,0,0,0,0,0,0,0,0,0,0,0,0
589,262,1,0,16184,16209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,262,1,1,16176,16235,16240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,262,1,2,16173,16222,16223,16224,16225,0,0,0,0,0,0,0,0,0,0,0,0
583,262,2,0,16180,16196,16198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,262,2,1,16181,16230,16232,16233,16234,0,0,0,0,0,0,0,0,0,0,0,0
582,262,2,2,16189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,262,2,3,29187,29189,29191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,262,3,1,16187,16205,16206,16207,16208,0,0,0,0,0,0,0,0,0,0,0,0
594,262,3,2,16194,16218,16219,16220,16221,0,0,0,0,0,0,0,0,0,0,0,0
1648,262,4,0,29206,29205,29202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,262,4,2,16188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1695,262,4,3,30864,30865,30866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,262,5,2,16178,16210,16211,16212,16213,0,0,0,0,0,0,0,0,0,0,0,0
590,262,6,1,16190,0,0,0,0,0,0,0,0,588,0,0,4,0,0,1,0
1699,262,6,2,30881,30883,30884,30885,30886,0,0,0,0,0,0,0,0,0,0,0,0
1696,262,7,1,30867,30868,30869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,262,7,2,30872,30873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,262,8,1,974,0,0,0,0,0,0,0,0,1696,0,0,2,0,0,1,0
614,263,0,1,17485,17486,17487,17488,17489,0,0,0,0,0,0,0,0,0,0,0,0
612,263,0,2,16253,16298,16299,16300,16301,0,0,0,0,0,0,0,0,0,0,0,0
609,263,1,0,16258,16293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,263,1,1,16255,16302,16303,16304,16305,0,0,0,0,0,0,0,0,0,0,0,0
