# fields=24 strings=0,1,2,3,11,12,13
"silisk\Basilisk.mdx","Creature\Basilisk\Basilisk.mdx","Creature\Harpy\Harpy.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4294967295,1099956224,1094713344,1065353216,0,"","","silisk\Basilisk.mdx",1060226099,1074089951,0,3205460191,3218435513,1062956205,1058721300,1071202274,1083265463,1065353216
"ilisk\Basilisk.mdx","","Creature\HUFMCitizenLow\HUFMCitizenLow.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","ilisk\Basilisk.mdx",1057127347,1073871847,0,3204944543,3201819669,3142183578,1049199072,1054787966,1072765742,1065353216
"lisk\Basilisk.mdx","","Creature\HUFMCitizenMid\HUFMCitizenMid.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","lisk\Basilisk.mdx",1057127347,1073871847,0,3206205351,3201819669,3142183578,1049199072,1054787966,1072653260,1065353216
"isk\Basilisk.mdx","","Creature\HUFMMerchant\HUFMMerchant.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","isk\Basilisk.mdx",1057127347,1073871847,0,3204655740,3201819669,3142183578,1049199072,1054787966,1072808524,1065353216
"sk\Basilisk.mdx","","Creature\HumanThief\HumanThief.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","sk\Basilisk.mdx",1060226099,1074089951,0,3204084627,3200972050,3161216726,1058312070,1050788881,1071860662,1065353216
"k\Basilisk.mdx","","Creature\HUMLBlackSmith\HUMLBlackSmith.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","k\Basilisk.mdx",1057127347,1073871847,0,3208989446,3211868970,3122962526,1057004823,1061293818,1073788897,1065353216
"\Basilisk.mdx","","Creature\HUMLMagicSmith\HUMLMagicSmith.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","\Basilisk.mdx",1057127347,1073871847,0,3216113068,3211471970,3122962526,1057004823,1061293818,1074865851,1065353216
"Basilisk.mdx","","Creature\HUMLMerchant\HUMLMerchant.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","Basilisk.mdx",1057127347,1073871847,0,3208906684,3210761925,3135096345,1057077401,1061287979,1073788897,1065353216
"asilisk.mdx","","Creature\HUMLUpperCitizen\HUMLUpperCitizen.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","asilisk.mdx",1057127347,1073871847,0,3209403860,3210759157,3135096345,1057077401,1061294036,1074066555,1065353216
"silisk.mdx","","Creature\HUMNGuardBig\HUMNGuardBig.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","silisk.mdx",1057127347,1073871847,0,3204854198,3203472158,3139907246,1054561775,1057256800,1074696037,1065353216
"ilisk.mdx","","Creature\HUMSCitizenMid\HUMSCitizenMid.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","ilisk.mdx",1057127347,1073871847,0,3207993819,3210646447,3139400439,1052675915,1061097004,1073848204,1065353216
"lisk.mdx","","Creature\HUMSMerchant\HUMSMerchant.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","lisk.mdx",1057127347,1073871847,0,3207993819,3210646447,3139400439,1052675915,1061097004,1073848204,1065353216
"isk.mdx","reature\Basilisk\Basilisk.mdx","Creature\Infernal\Infernal.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,5,1099956224,1094713344,1065353216,0,"","Basilisk\Basilisk.mdx","isk.mdx",0,0,0,3216519522,3224376376,1023216366,1065854687,1076791653,1082401220,1065353216
"sk.mdx","","Creature\KeeperOfTheGrove\KeeperOfTheGrove.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,6,1099956224,1094713344,1065353216,0,"","","sk.mdx",1060226099,1074089951,0,3219989461,3212846628,3165616920,1069297523,1070220379,1082414567,1065353216
"k.mdx","","Creature\Kobold\Kobold.mdx","",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","k.mdx",1060226099,1068616385,0,3212520211,3205330821,3154434972,1064407098,1056314290,1067325369,1065353216
".mdx","","Creature\Kodobeast\KodoBeast.mdx","eature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"Creature\Basilisk\Basilisk.mdx","Basilisk\Basilisk.mdx",".mdx",1060226099,1074089951,0,3236497075,3222956654,3165304461,1079375089,1074907018,1084997107,1065353216
"mdx","reature\Basilisk\Basilisk.mdx","Creature\LavaSpider\LavaSpider.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4294967295,1099956224,1094713344,1065353216,0,"","","mdx",0,0,0,0,0,0,0,0,0,1065353216
"dx","","Creature\LostOne\LostOne.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","","dx",1060226099,1074089951,0,3205582111,3204767141,3147554972,1050553564,1057456231,1073295097,1065353216
"x","reature\Basilisk\Basilisk.mdx","Creature\MineSpider\MineSpider.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,4294967295,1099956224,1094713344,1065353216,0,"","","x",1060226099,1074089951,0,3222075100,3222059191,3164064289,1081636666,1074564050,1073907902,1065353216
"","","Creature\Murloc\Murloc.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","","",1060226099,1068616385,0,3206194395,3204336352,3137329728,1054722702,1056743686,1067745823,1065353216
"Creature\BogBeast\BogBeast.mdx","","Creature\Ogre\Ogre.mdx","eature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","Basilisk\Basilisk.mdx","Creature\BogBeast\BogBeast.mdx",1058828557,1073871847,1068261437,3205643582,3212738852,3159389217,1057184339,1065184337,1077416278,1065353216
"reature\BogBeast\BogBeast.mdx","","Creature\Ogre\OgreMage.mdx","eature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","Basilisk\Basilisk.mdx","reature\BogBeast\BogBeast.mdx",1058828557,1073871847,1068261437,3205643582,3212738868,3159387070,1057184339,1065184320,1077437434,1065353216
"eature\BogBeast\BogBeast.mdx","","Creature\Raptor\Raptor.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,5,1099956224,1094713344,1065353216,0,"","","eature\BogBeast\BogBeast.mdx",1060226099,1074089951,1075925416,3230300321,3214833302,3179499462,1072462117,1074153789,1079053977,1065353216
"ature\BogBeast\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\SeaGiant\SeaGiant.mdx","ature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"Creature\Basilisk\Basilisk.mdx","asilisk\Basilisk.mdx","ature\BogBeast\BogBeast.mdx",1060226099,1074089951,0,3222956881,3230041274,3172310089,1071127422,1083018242,1090276079,1065353216
"ture\BogBeast\BogBeast.mdx","Creature\Basilisk\Basilisk.mdx","Creature\SILITHID\Silithid.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,1,1065353216,1065353216,1065353216,0,"","","ture\BogBeast\BogBeast.mdx",1060226099,1074089951,0,3224096725,3218778867,3161163039,1068955687,1071289809,1075314285,1065353216
"ure\BogBeast\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\Succubus\Succubus.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,3,1099956224,1094713344,1065353216,0,"","","ure\BogBeast\BogBeast.mdx",1058828557,1073871847,0,3218191950,3204793816,3147411090,1048895807,1067318331,1073970019,1065353216
"re\BogBeast\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\Tallstrider\TallStrider.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,5,1099956224,1094713344,1065353216,0,"","","re\BogBeast\BogBeast.mdx",1060226099,1074089951,1075472465,3218470804,3209081184,3171004419,1067212207,1063435731,1079289999,1065353216
"e\BogBeast\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\TitanFemale\TitanFemale.mdx","ature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"Basilisk\Basilisk.mdx","asilisk\Basilisk.mdx","e\BogBeast\BogBeast.mdx",1060226099,1074089951,0,3214103980,3219709902,3165098303,1067145954,1066969122,1089119457,1065353216
"\BogBeast\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\TitanMale\TitanMale.mdx","eature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"Creature\Basilisk\Basilisk.mdx","silisk\Basilisk.mdx","\BogBeast\BogBeast.mdx",1060226099,1074089951,0,3219684803,3226042169,3145018257,1071629195,1076350815,1089247587,1065353216
"BogBeast\BogBeast.mdx","","Creature\Troglodyte\Troglodyte.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","","BogBeast\BogBeast.mdx",1060226099,1074089951,0,3196181786,3210023778,3117666294,1065642589,1062945451,1072758159,1065353216
"ogBeast\BogBeast.mdx","","Creature\Troll\Troll.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","ogBeast\BogBeast.mdx",1060226099,1074089951,0,3213763512,3207933823,3076135571,1056197352,1061304018,1074843735,1065353216
"gBeast\BogBeast.mdx","sk\Basilisk.mdx","Creature\Wolf\Wolf.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,7,1091567616,1086324736,1065353216,0,"","","gBeast\BogBeast.mdx",1058828557,1073871847,0,3222299847,3206730930,3097453104,1070258664,1059759105,1071248579,1065353216
"Beast\BogBeast.mdx","","Creature\Worgen\Worgen.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,7,1099956224,1094713344,1065353216,0,"","","Beast\BogBeast.mdx",1066284351,1074270306,0,3207176231,3214255923,3136539454,1060266230,1065972899,1074966158,1065353216
"east\BogBeast.mdx","reature\Basilisk\Basilisk.mdx","Creature\Ghoul\Ghoul.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,1,1099956224,1094713344,1065353216,0,"","","east\BogBeast.mdx",1058828557,1073871847,1067181706,3205816253,3215827797,3170809535,1066876084,1069668433,1073236385,1065353216
"st\BogBeast.mdx","","Creature\DragonSpawn\DragonSpawn.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,5,1099956224,1094713344,1065353216,0,"","","st\BogBeast.mdx",1060226099,1074089951,0,3226346352,3222871690,3171999241,1073508453,1071889510,1076175204,1065353216
"\BogBeast.mdx","ature\Basilisk\Basilisk.mdx","Character\Human\Male\HumanMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","\BogBeast.mdx",1058828557,1073871847,1065656741,3205732200,3205194775,3136754203,1051491981,1057568017,1073787630,1065353216
"BogBeast.mdx","ature\Basilisk\Basilisk.mdx","Character\Human\Female\HumanFemale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","BogBeast.mdx",1054169524,1073012015,1065375337,3204023188,3200068295,3124577434,1049602766,1052615350,1073111722,1065353216
"ogBeast.mdx","ature\Basilisk\Basilisk.mdx","Character\Orc\Male\OrcMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1096810496,1096810496,1065353216,0,"","","ogBeast.mdx",1061158912,1075255968,1066335077,3208223230,3210730451,3152251518,1059200189,1062892921,1075213391,1065353216
"gBeast.mdx","ature\Basilisk\Basilisk.mdx","Character\Orc\Female\OrcFemale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1093664768,1065353216,0,"","","gBeast.mdx",1056031795,1073955734,1066292161,3208403334,3204857855,3152412580,1048078790,1057395615,1074364510,1065353216
"Beast.mdx","ature\Basilisk\Basilisk.mdx","Character\Dwarf\Male\DwarfMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","Beast.mdx",1058828557,1070445101,1060738190,3206111348,3206840486,3159555647,1052707121,1058789902,1070361064,1065353216
"east.mdx","ature\Basilisk\Basilisk.mdx","Character\Dwarf\Female\DwarfFemale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","east.mdx",1055098982,1069782401,1059993835,3204134321,3203322505,3126398500,1048851784,1056015353,1069634896,1065353216
"ast.mdx","ature\Basilisk\Basilisk.mdx","Character\NightElf\Male\NightElfMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","ast.mdx",1061625319,1075578929,1067877801,3207862101,3206481134,3150761165,1049373388,1059220288,1076220955,1065353216
"st.mdx","ature\Basilisk\Basilisk.mdx","Character\NightElf\Female\NightElfFemale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1094713344,1092616192,1065353216,0,"","","st.mdx",1057897421,1074790400,1068161193,3206996916,3200666135,982673485,1051692838,1058473551,1074806871,1065353216
"t.mdx","ature\Basilisk\Basilisk.mdx","Character\Scourge\Male\ScourgeMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,1,1094713344,1092616192,1065353216,0,"","","t.mdx",1060226099,1072575807,1066009499,3209904425,3205833014,3152953746,1053078636,1055741046,1074166803,1065353216
".mdx","ature\Basilisk\Basilisk.mdx","Character\Scourge\Female\ScourgeFemale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,1,1094713344,1092616192,1065353216,0,"","",".mdx",1054169524,1072433201,1065110282,3204577340,3202480020,3148106875,1053473638,1054658815,1073971877,1065353216
"mdx","ature\Basilisk\Basilisk.mdx","Character\Tauren\Male\TaurenMale.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,3,1102053376,1098907648,1073741824,0,"","","mdx",1058479591,1070830977,1065138719,3213430920,3210416348,3157663714,1065147141,1062979206,1074784239,1065353216
"dx","ature\Basilisk\Basilisk.mdx","Character\Tauren\Female\TaurenFemale.mdx","Creature\Basilisk\Basilisk.mdx",1067450368,1,3,1101004800,1096810496,1073741824,0,"","","dx",1059761370,1074207392,1065548788,3209794802,3207197069,3145409099,1057651299,1059713437,1074721236,1065353216
"x","Basilisk\Basilisk.mdx","Creature\CarrionBird\CarrionBird.mdx","",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","x",1060226099,1074089951,0,3221938164,3221542444,1057588301,1071031364,1074789238,1086804845,1065353216
"","e\Basilisk\Basilisk.mdx","Creature\Hydra\Hydra.mdx","eature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","Basilisk\Basilisk.mdx","",1060226099,1074089951,0,3234101914,3224505510,3191933057,1075018759,1082746171,1083704141,1065353216
"Creature\Centaur\Centaur.mdx","reature\Basilisk\Basilisk.mdx","Creature\Tarantula\Tarantula.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","Creature\Centaur\Centaur.mdx",1060226099,1074089951,0,3221970980,3224926073,3183999648,1077033124,1077461253,1075390412,1065353216
"reature\Centaur\Centaur.mdx","reature\Basilisk\Basilisk.mdx","SoundTest.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","reature\Centaur\Centaur.mdx",0,0,0,0,0,0,0,0,0,1065353216
"eature\Centaur\Centaur.mdx","","Creature\Horse\Horse.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,6,1099956224,1094713344,1065353216,0,"","","eature\Centaur\Centaur.mdx",1064420403,1077004993,1072615402,3214887241,3202311845,3163188653,1073761235,1054614254,1076382633,1065353216
"ature\Centaur\Centaur.mdx","","Creature\Boar\Boar.mdx","",1065353216,1,3,1091567616,1086324736,1065353216,0,"","","ature\Centaur\Centaur.mdx",1058828557,1073871847,0,3214087941,3202716545,3169788944,1071898117,1055357988,1074133933,1065353216
"ture\Centaur\Centaur.mdx","sk\Basilisk.mdx","Creature\ANCIENTPROTECTOR\AncientProtector.mdx","eature\Basilisk\Basilisk.mdx",1065353216,2,3,1099956224,1094713344,1065353216,0,"Creature\Basilisk\Basilisk.mdx","asilisk\Basilisk.mdx","ture\Centaur\Centaur.mdx",1060226099,1074089951,0,3219868975,3224633583,3171437674,1076542583,1077840125,1086914109,1065353216
"ure\Centaur\Centaur.mdx","","Creature\DoomGuard\DoomGuard.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,3,1099956224,1094713344,1065353216,0,"","","ure\Centaur\Centaur.mdx",1058828557,1073871847,0,3221762288,3220166561,3154365179,1061629832,1073892127,1082321164,1065353216
"re\Centaur\Centaur.mdx","eature\Basilisk\Basilisk.mdx","Creature\ElementalEarth\ElementalEarth.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,3,1099956224,1094713344,1065353216,0,"","","re\Centaur\Centaur.mdx",1060226099,1074089951,0,3220081618,3222472111,3188099060,1072275579,1074490587,1079307825,1065353216
"e\Centaur\Centaur.mdx","reature\Basilisk\Basilisk.mdx","Creature\Skeleton\Skeleton.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","e\Centaur\Centaur.mdx",1060226099,1074089951,1068636551,3206242697,3208599812,3163141408,1057469485,1059736993,1073636128,1065353216
"\Centaur\Centaur.mdx","reature\Basilisk\Basilisk.mdx","Creature\GolemHarvest\GolemHarvest.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,3,1,1099956224,1094713344,1065353216,0,"","","\Centaur\Centaur.mdx",1060226099,1074089951,0,3213454148,3216880081,3149915056,1060796876,1069214895,1079537337,1065353216
"Centaur\Centaur.mdx","reature\Basilisk\Basilisk.mdx","Creature\GolemHarvestStage2\GolemHarvestStage2.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,3,1,1099956224,1094713344,1065353216,0,"","","Centaur\Centaur.mdx",1060226099,1074089951,0,3213060580,3216323144,981642693,1058572570,1068919431,1077965648,1065353216
"entaur\Centaur.mdx","Creature\Basilisk\Basilisk.mdx","Creature\DireWolf\DireWolf.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,7,1103101952,1099956224,1065353216,0,"","","entaur\Centaur.mdx",1060226099,1074089951,0,3222510452,3205699434,3168026933,1070253086,1057751678,1072722247,1065353216
"ntaur\Centaur.mdx","","Creature\HumanMalePeasant\HumanMalePeasant.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1094713344,1092616192,1065353216,0,"","","ntaur\Centaur.mdx",1057127347,1073871847,0,3200179562,3205125988,3131995379,1054986541,1057984629,1072306894,1065353216
"taur\Centaur.mdx","Creature\Basilisk\Basilisk.mdx","Creature\WindSerpent\WindSerpent.mdx","reature\Basilisk\Basilisk.mdx",1065353216,1,5,1099956224,1094713344,1065353216,0,"","","taur\Centaur.mdx",1060226099,1074089951,0,3231922583,3224589165,1012132129,1076807449,1076111962,1084578389,1065353216
"aur\Centaur.mdx","\Basilisk\Basilisk.mdx","Creature\Frenzy\Frenzy.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4294967295,1099956224,1094713344,1065353216,0,"","","aur\Centaur.mdx",1060226099,1068616385,0,3217209342,3209331298,1011228038,1065618816,1065888401,1069162357,1065353216
"ur\Centaur.mdx","","Creature\Dryad\Dryad.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,6,1099956224,1094713344,1065353216,0,"","","ur\Centaur.mdx",1060226099,1074089951,0,3212570593,3205808184,3160122583,1065878058,1056739089,1075379826,1065353216
"r\Centaur.mdx","","Creature\Satyr\Satyr.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,3,1099956224,1094713344,1065353216,0,"","","r\Centaur.mdx",1060226099,1074089951,0,3220141890,3211516547,3152133407,1050831831,1063973206,1076973254,1065353216
"\Centaur.mdx","","Creature\HumanMaleKid\HumanMaleKid.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","","\Centaur.mdx",1052538778,1067920130,0,3190676645,3196658460,1003913172,1046097737,1049027408,1067875217,1065353216
"Centaur.mdx","","Creature\HumanFemaleKid\HumanFemaleKid.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4,1099956224,1094713344,1065353216,0,"","","Centaur.mdx",1052538778,1066980606,0,3190178093,3193311406,3131016126,1035337837,1045301020,1066723143,1065353216
"entaur.mdx","eature\Basilisk\Basilisk.mdx","Creature\Slime\Slime.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,2,4294967295,1099956224,1094713344,1065353216,0,"","","entaur.mdx",1060226099,1074089951,0,3223070764,3216427515,3170235083,1066099349,1068793720,1072410124,1065353216
"ntaur.mdx","sk\Basilisk.mdx","Creature\Tiger\Tiger.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,7,1099956224,1094713344,1065353216,0,"","","ntaur.mdx",1058828557,1073871847,0,3223040201,3207075350,3154768906,1065594640,1057553773,1067602219,1065353216
"taur.mdx","e\Basilisk\Basilisk.mdx","Creature\bear\Bear.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,7,1099956224,1094713344,1065353216,0,"","","taur.mdx",1058828557,1073871847,1071740923,3218346443,3211612664,3179998081,1070986183,1063121007,1072559450,1065353216
"aur.mdx","reature\Basilisk\Basilisk.mdx","Creature\GolemStone\GolemStone.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,3,4294967295,1099956224,1094713344,1065353216,0,"","Basilisk\Basilisk.mdx","aur.mdx",1060226099,1074089951,0,3210762344,3220298220,3141380419,1073384251,1070557383,1078383908,1065353216
"ur.mdx","Creature\Basilisk\Basilisk.mdx","Creature\Wyvern\Wyvern.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4294967295,1099956224,1094713344,1065353216,0,"","","ur.mdx",1060226099,1074089951,1066979692,3226568218,3232185117,1049345638,1079540479,1084710399,1087960181,1065353216
"r.mdx","","Creature\HumanMalePeasant\HumanMalePeasantAxe.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","r.mdx",1057127347,1073871847,0,3200181810,3205125988,3131162155,1054985702,1057984931,1072306709,1065353216
".mdx","","Creature\HumanMalePeasant\HumanMalePeasantGold.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","",".mdx",1057127347,1073871847,0,3212698888,3204901811,974740143,1054963086,1057360500,1071732065,1065353216
"mdx","","Creature\HumanMalePeasant\HumanMalePeasantPick.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","mdx",1057127347,1073871847,0,3202179909,3205125988,3131995379,1062448694,1058223268,1072306894,1065353216
"dx","","Creature\HumanMalePeasant\HumanMalePeasantWood.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1099956224,1094713344,1065353216,0,"","","dx",1057127347,1073871847,0,3204878642,3206801361,975942734,1058286250,1057723525,1074256490,1065353216
"x","\Basilisk\Basilisk.mdx","Creature\Hippogryph\Hippogryph.mdx","reature\Basilisk\Basilisk.mdx",1065353216,1,4294967295,1099956224,1094713344,1065353216,0,"","","x",1060226099,1074089951,1070861059,3224904623,3228538765,1025663423,1074486649,1081137955,1084550195,1065353216
"","Creature\Basilisk\Basilisk.mdx","Creature\SilithidTank\SilithidTank.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,1,1065353216,1065353216,1065353216,0,"","","",1060226099,1074089951,0,3223217401,3216630889,3179771119,1068512408,1071946184,1078807084,1065353216
"Creature\CrystalSpider\CrystalSpider.mdx","eature\Basilisk\Basilisk.mdx","Creature\Silithidwasp\SilithidWasp.mdx","Creature\Basilisk\Basilisk.mdx",1065353216,1,4294967295,1099956224,1094713344,1065353216,0,"","","Creature\CrystalSpider\CrystalSpider.mdx",1058828557,1073871847,0,3220461287,3223761319,1045193176,1075211416,1075979494,1086204139,1065353216
