# fields=25 strings=0,1,2,3,4,5,6,7,8,9,11,14,15,16,17,18,20,24
"llanorte","","рог","el Ocaso","�ste","","","","","",0,"Venture Co. Operations Center",0,0,"Arbeitszentrale der Venture Co.","风险投资公司工作中心","Штаб-квартира Торговой Компании","Centro de Operaciones de Ventura y Cía.","Centro de Operações da Empreendimentos S.A.",4128894,"",0,0,0,""
"lanorte","Dun Morogh","�水湾","l Ocaso","�ste","","","","�spitas","",47,"Deadwood Village",0,0,"Lager der Totenwaldfelle","死木村","Деревня Мертвого Леса","Aldea Madera Muerta","Aldeia Lenha Morta",4128894,"",0,0,0,""
"anorte","Dun Morogh","�水湾"," Ocaso","�ste","","","","�spitas","",54,"Felpaw Village",0,0,"Revier der Teufelspfoten","魔爪村","Деревня Сквернолапов","Aldea Garra Vil","Aldeia Patavil",4128894,"",0,0,0,""
"norte","Dun Morogh","�水湾","Ocaso","�ste","","","","óspitas","�дные Земли",51,"Jaedenar",0,0,"Jaedenar","加德纳尔","Джеденар","Jaedenar","Jaedenar",4128894,"",0,0,0,""
"orte","Dun Morogh","�水湾","caso","�ste","","","","óspitas","",0,"Bloodvenom River",0,0,"Blutgiftbach","血毒河","Река Отравленной Крови","Río Veneno de Sangre","Rio Sangue Venenoso",4128894,"",0,0,0,""
"rte","Dun Morogh","�水湾","aso","�ste","","","","óspitas","",52,"Bloodvenom Falls",0,0,"Die Blutgiftfälle","血毒瀑布","Водопад Отравленной Крови","Cascadas Veneno de Sangre","Quedas do Sangue Venenoso",4128894,"",0,0,0,""
"te","Dun Morogh","�水湾","so","�ste","","","","","",53,"Shatter Scar Vale",0,0,"Narbengrund","碎痕谷","Долина Рваных Ран","Valle Cicatriz Rota","Vale Shatter Scar",4128894,"",0,0,0,""
"e","Dun Morogh","�水湾","o","�ste","","","","","",53,"Irontree Woods",0,0,"Der Eisenwald","铁木森林","Железнолесье","Bosques Árbol de Hierro","Bosques Irontree",4128894,"",0,0,0,""
"","Dun Morogh","�水湾","","�ste","","","","","",0,"Irontree Cavern",0,0,"Eisenstammhöhle","铁木山洞","Пещера Железнолесья","Caverna Árbol de Hierro","Caverna Irontree",4128894,"",0,0,0,""
"Rio Northshire","Dun Morogh","�水湾","Floresta do Crepúsculo","�ste","","","","","",54,"Timbermaw Hold",0,0,"Holzschlundfeste","木喉要塞","Крепость Древобрюхов","Bastión Fauces de Madera","Domínio dos Presamatos",4128894,"",0,0,0,""
"io Northshire","Dun Morogh","�水湾","loresta do Crepúsculo","�ste","","","","","",0,"Shadow Hold",0,0,"Schattenfeste","暗影堡","Оплот Теней","Bastión de las Sombras","Fortaleza das Sombras",4128894,"",0,0,0,""
"o Northshire","Dun Morogh","�水湾","oresta do Crepúsculo","�ste","","","","","",0,"Shrine of the Deceiver",0,0,"Schrein des Betrügers","欺诈者神祠","Святилище Искусителя","Santuario del Impostor","Santuário do Impostor",4128894,"",0,0,0,""
"hshire","","ogh","resta do Crepúsculo","�ste","","","","","",36,"Itharius's Cave",0,0,"Itharius' Höhle","伊萨里奥斯洞穴","Пещера Итара","Cueva de Itharius","Caverna de Itharius",4128894,"",0,0,0,""
"shire","","ogh","esta do Crepúsculo","�ste","","","","","",41,"Sorrowmurk",0,0,"Sorgendunkel","忧伤湿地","Горемрак","Pantojo de la Pena","Sorrowmurk",4128894,"",0,0,0,""
"hire","","ogh","sta do Crepúsculo","�ste","","","","","",0,"Draenil'dur Village",0,0,"Draenil'dur","德莱尼村","Деревня Дренил'дур","Aldea Draenil'dur","Aldeia Draenil'dur",4128894,"",0,0,0,""
"ire","","ogh","ta do Crepúsculo","�ste","","","","","",36,"Splinterspear Junction",0,0,"Splitterspeerkreuzung","断矛路口","Развилка Расщепленного Копья","Encrucijada de Lanza Astillada","Encruzilhada Splinterspear",4128894,"",0,0,0,""
"bey","","ogh","a do Crepúsculo","�ste","","","","","",41,"Stagalbog",0,0,"Stagalsumpf","雄鹿沼泽","Вязкая Топь","Pantano de los Ciervos","Pântano Stagalbog",4128894,"",0,0,0,""
"ey","","ogh"," do Crepúsculo","�ste","","","","","",36,"The Shifting Mire",0,0,"Der Wabersumpf","流沙泥潭","Ползучая Трясина","El Pantano Cambiante","O Pântano Mutante",4128894,"",0,0,0,""
"in","","ogh","do Crepúsculo","�ste","","","","","",0,"Stagalbog Cave",0,0,"Stagalsumpfhöhle","雄鹿沼泽洞穴","Пещера у Вязкой Топи","Cueva del Pantano de los Ciervos","Caverna Stagalbog",4128894,"",0,0,0,""
"�ббатство Североземья","","hore","o Crepúsculo","�ste","","","","n Morogh","",0,"Witherbark Caverns",0,0,"Höhlen der Bleichborken","枯木洞穴","Пещеры Сухокожих","Cavernas de los Secacorteza","Cavernas dos Cascasseca",4128894,"",0,0,0,""
"евероземья","","hore"," Crepúsculo","�ste","","","","","",32,"Thoradin's Wall",0,0,"Thoradinswall","索拉丁之墙","Стена Торадина","Murallas de Thoradin","A Muralha Thoradin",4128894,"",0,0,0,""
"�вероземья","","hore","Crepúsculo","�ste","","","","","",32,"Boulder'gor",0,0,"Fels'gor","博德戈尔","Камен'гор","Roca'gor","Boulder'gor",4128894,"",0,0,0,""
"","","n Morogh","repúsculo","�ste","","","","","",42,"Valley of Fangs",0,0,"Fangzahntal","巨牙谷","Долина Клыков","Valle de los Colmillos","Vale das Presas",4128894,"",0,0,0,""
"Abadía de Villanorte","","n Morogh","epúsculo","�ste","","","","","",39,"The Dustbowl",0,0,"Das Staubbecken","漫尘盆地","Знойные Пески","El Torbellino de Polvo","O Buraco de Poeira",4128894,"",0,0,0,""
"badía de Villanorte","","n Morogh","púsculo","�ste","","","","","",40,"Mirage Flats",0,0,"Illusionenebene","雾气平原","Маревые Равнины","Llanuras del Espejismo","Llanuras Mirage",4128894,"",0,0,0,""
"adía de Villanorte","","re","úsculo","�ste","","","","","",0,"Featherbeard's Hovel",0,0,"Federbarts Hütte","羽须小屋","Домик Пероборода","Cobertizo de Barbapluma","Casebre de Penasbarba",4128894,"",0,0,0,""
"día de Villanorte","","re","�sculo","�ste","","","","","",0,"Shindigger's Camp",0,0,"Kniegräbers Lager","拉普索迪营地","Лагерь Выпивохи","Campamento de Excavadores","Acampamento Shindigger",4128894,"",0,0,0,""
"ía de Villanorte","","re","sculo","�ste","","","","","",45,"Plaguemist Ravine",0,0,"Seuchennebelklamm","毒雾峡谷","Чумная Лощина","Barranco Niebla Pestilente","Ravina da Névoa Pestilenta",4128894,"",0,0,0,""
"�a de Villanorte","","re","culo","�ste","","","","","",48,"Valorwind Lake",0,0,"Ehrenwindsee","瓦罗温湖","Озеро Доблести","Lago Viento de Valor","Lago Valorwind",4128894,"",0,0,0,""
"a de Villanorte","","re","ulo","�ste","","","","","",46,"Agol'watha",0,0,"Agol'watha","亚戈瓦萨","Агол'вата","Agol'watha","Agol'watha",4128894,"",0,0,0,""
" de Villanorte","","re","lo","�ste","","","","","",42,"Hiri'watha",0,0,"Hiri'watha","西利瓦萨","Хири'вата","Hiri'watha","Hiri'watha",4128894,"",0,0,0,""
"de Villanorte","","re","o","�ste","","","","","",47,"The Creeping Ruin",0,0,"Die Gruselruinen","爬虫废墟","Ползучие Руины","La Ruina Acechante","A Ruína Crescente",4128894,"",0,0,0,""
"e Villanorte","","re","","�ste","","","","","",0,"Bogen's Ledge",0,0,"Bogens Kante","伯根的棚屋","Грот Богена","Cornisa de Bogen","Beira de Bogen",4128894,"",0,0,0,""
"te","","n Morogh","Wetlands","�ste","","","","","",36,"The Maker's Terrace",0,0,"Terrasse des Schöpfers","造物者遗迹","Терраса Творца","Terraza del Creador","A Terraço do Criador",4128894,"",0,0,0,""
"e","","n Morogh","etlands","�ste","","","","","",39,"Dustwind Gulch",0,0,"Staubwindschlucht","尘风峡谷","Лощина Суховея","Barranco Viento de Polvo","Ravina Vento de Poeira",4128894,"",0,0,0,""
"","","re","tlands","�ste","","","","","",49,"Shaol'watha",0,0,"Shaol'watha","沙尔瓦萨","Шаол'вата","Shaol'watha","Shaol'watha",4128894,"",0,0,0,""
"Der Schwarzfels","Dun Morogh","ra","lands","�ste","","","","","",42,"Noonshade Ruins",0,0,"Tagschattenruinen","热影废墟","Руины Полуденной Тени","Ruinas de Sombra del Mediodía","Ruínas de Meio-dia",4128894,"",0,0,0,""
"er Schwarzfels","Dun Morogh","ra","ands","�ste","","","","","",45,"Broken Pillar",0,0,"Zerbrochene Säule","破碎石柱","Разбитая Колонна","Pilar Roto","Pilar Quebrado",4128894,"",0,0,0,""
"r Schwarzfels","Dun Morogh","ra","nds","�ste","","","","","",45,"Abyssal Sands",0,0,"Die Ewigen Sande","深沙平原","Безбрежные Пески","Arenas Abisales","Areias Abissais",4128894,"",0,0,0,""
" Schwarzfels","Dun Morogh","ra","ds","�ste","","","","","",49,"Southbreak Shore",0,0,"Südbrandung","南堤海岸","Берег за Южной Грядой","Costa Rompe Sur","Costa Southbreak",4128894,"",0,0,0,""
"Schwarzfels","Dun Morogh","","s","�ste","","","","","",0,"Caverns of Time",0,0,"Höhlen der Zeit","时光之穴","Пещеры Времени","Cavernas del Tiempo","Cavernas do Tempo",4128894,"",0,0,0,""
"chwarzfels","Dun Morogh","�","","�ste","","","","","",48,"The Marshlands",0,0,"Die Marschen","沼泽地","Топи","Las Marismas","As Terras Pantanosas",4128894,"",0,0,0,""
"hwarzfels","Dun Morogh","�","Sumpfland","�ste","","","","","",50,"Ironstone Plateau",0,0,"Eisensteinplateau","铁石高原","Плато Железного Камня","Meseta Piedranegra","Planalto Ironstone",4128894,"",0,0,0,""
"��山","","ie Endlose Küste","umpfland","�ste","","","","","",47,"Blackchar Cave",0,0,"Schwarzbrandhöhle","黑炭谷","Обугленная Пещера","Cueva Carbón Negro","Caverna Brasão Negro",4128894,"",0,0,0,""
"�山","","ie Endlose Küste","mpfland","�ste","","","","","",43,"Tanner Camp",0,0,"Gerbers Lager","制皮匠营地","Палатка Дубильщицы","Campamento de Curtidores","Acampamento Tanner",4128894,"",0,0,0,""
"山","","ie Endlose Küste","pfland","�ste","","","","","",45,"Dustfire Valley",0,0,"Staubfeuertal","尘火谷","Выжженная Долина","Valle Fuego Polvoriento","Vale de Poeira Ardente",4128894,"",0,0,0,""
"�ора","reira do Inferno","","fland","","","","�рог","n Morogh","",0,"Zul'Gurub",0,0,"Zul'Gurub","祖尔格拉布","Зул'Гуруб","Zul'Gurub","Zul'gurub",4128894,"",0,0,0,""
"ора","","ogh","land","�ste","","","","","",41,"Misty Reed Post",0,0,"Nebelschilfposten","芦苇哨岗","Тростниковая Застава","Puesto Caña Nebulosa","Posto Cañas Nebulosas",4128894,"",0,0,0,""
"a Negra","Dun Morogh","�水湾","and","�ste","","","","","",0,"Bloodvenom Post ",0,0,"Blutgiftposten","血毒岗哨","Застава Отравленной Крови","Puesto Venenosangre","Posto do Sangue Venenoso",4128894,"",0,0,0,""
" Negra","Dun Morogh","�水湾","nd","�ste","","","","","",53,"Talonbranch Glade ",0,0,"Nachtlaublichtung","刺枝林地","Поляна Когтистых Ветвей","Claro Rama Diente","Clareira Talonbranch",4128894,"",0,0,0,""
"ha Negra","ckwater Cove","","d","","","","г","","",0,"Stratholme",0,0,"Stratholme","斯坦索姆","Стратхольм","Stratholme","Stratholme",4128894,"",0,0,0,""
"Leuchtturm","","","","�ste","","","erbucht","Devastadas","",0,"Quel'Thalas",0,0,"Quel'Thalas","奎尔萨拉斯","Кель'Талас","Quel'Thalas","Quel'Thalas",4128894,"un Morogh",0,0,0,""
"euchtturm","","","","�ste","","","","","",0,"UNUSEDShadowfang Keep 003",0,0,"UNBENUTZTBurg Schattenfang","未使用影牙城堡 003","Крепость Темного Клыка (НЕ ИСПОЛЬЗУЕТСЯ)","SIN USAR Castillo de Colmillo Oscuro 003","Shadowfang Keep 003 NÃO USADO",4128894,"",0,0,0,""
"chtturm","","","o","ra do Inferno","","","erbucht","Pântano das Mágoas","�евероземья",10,"Alah'Thalas",0,0,"Alah'Thalas","阿尔萨拉斯","Ала'Талас","Alah'Thalas","Alah'Thalas",4128894,"un Morogh",0,0,0,""
"htturm","Dun Morogh","ada Aguas Negras","","�ste","","","�н Морог","ухта Черноводья","",10,"Amani'Alor",0,0,"Amani'Alor","阿曼尼岗哨","Амани’Алор","Amani'Alor","Amani'Alor",4128894,"",0,0,0,""
"аяк","erras Devastadas","","湿地","","","","г","莫罗","",0,"Scholomance",0,0,"Scholomance","通灵学院","Некроситет","Scholomance","Scolomântia",4128894,"",0,0,0,""
"Plaguelands","Dun Morogh","�","��地","�ste","","","","","",0,"Twilight Vale",0,0,"Zwielichttal","暮光谷","Сумеречная Долина","Valle del Crepúsculo","Vale Crepúsculo",4128894,"",0,0,0,""
"laguelands","Dun Morogh","�","�地","�ste","","","","","",0,"Twilight Shore",0,0,"Zwielichtufer","暮光海岸","Сумеречная Излучина","Costa del Crepúsculo","Praia Crepúsculo",4128894,"",0,0,0,""
"aguelands","Dun Morogh","莫罗","地","�ste","","","�рог","n Morogh","",61,"Alcaz Island",0,0,"Insel Alcaz","奥卡兹岛","Остров Алькац","Isla Alcaz","Ilha de Alcaz",4128894,"",0,0,0,""
"e Pestländer","Dun Morogh","","��","�ste","","","","üstete Lande","",26,"Darkcloud Pinnacle",0,0,"Düsterwolkengipfel","黑云峰","Пик Темного Облака","Cima Nube Oscura","Pináculo da Nuvem Negra",4128894,"",0,0,0,""
" Pestländer","","h","�","�ste","","","","","",0,"Dawning Wood Catacombs",0,0,"Katakomben des Morgenwaldes","黎明森林墓穴","Катакомбы Утреннего Леса","Catacumbas del Bosque del Alba","Catacumbas do Bosque do Alvorecer",4128894,"",0,0,0,""
"Pestländer","","shore","","�ste","","","","","",0,"Stonewatch Keep",0,0,"Burg Steinwacht","石堡要塞","Крепость Каменной Стражи","Castillo de Piedravil","Bastião de Pedravil",4128894,"",0,0,0,""
"estländer","meerbucht","","Болотина","","","","","rogh","",0,"Maraudon",0,0,"Maraudon","玛拉顿","Мародон","Maraudon","Maraudon",4128894,"",0,0,0,""
"stländer","","�","�олотина","�ste","","","","","",0,"Stoutlager Inn",0,0,"Gasthof ""Zum Starkbierlager""","烈酒旅店","Таверна ""Крепкое Пойло""","Posada Cerveza Fuerte","Estalagem Cervevada",4128894,"",0,0,0,""
"tländer","","Dun Morogh","олотина","�ste","","","","","",0,"Thunderbrew Distillery",0,0,"Brauerei Donnerbräu","雷酒酿制厂","Таверна ""Громоварка""","Destilería de Cebatruenos","Destilaria Cervaforte",4128894,"",0,0,0,""
"länder","","","�лотина","�ste","","","","","",0,"Menethil Keep",0,0,"Burg Menethil","米奈希尔城堡","Крепость Менетил","Castillo de Menethil","Bastião de Menethil",4128894,"",0,0,0,""
"änder","","","лотина","�ste","","","","","",0,"Deepwater Tavern",0,0,"Tiefenwassertaverne","深水旅店","Таверна ""Большая Вода""","Taberna Aguahonda","Taberna Águas Profundas",4128894,"",0,0,0,""
"疫之地","","�айний Берег","�отина","�ste","","","","","",0,"Shadow Grave",0,0,"Schattengrab","灰影墓穴","Мрачный Склеп","Sepulcro de las Sombras","Cova das Sombras",4128894,"",0,0,0,""
"��之地","","�айний Берег","отина","�ste","","","","","",0,"Brill Town Hall",0,0,"Rathaus von Brill","布瑞尔城镇大厅","Ратуша Брилла","Ayuntamiento de Brill","Prefeitura de Águas Claras",4128894,"",0,0,0,""
"�之地","","�айний Берег","�тина","�ste","","","","","",0,"Gallows' End Tavern",0,0,"Taverne ""Zur Galgenschlinge""","恐惧之末旅店","Таверна ""Петля Висельника""","Taberna del Patíbulo","Taberna do Patíbulo",4128894,"",0,0,0,""
"ные Чумные Земли","Dun Morogh"," Lands","тина","�ste","","","","","",0,"Windswept Heights",0,0,"Windgepeitschte Höhe","疾风高地","Пруды Видений НЕ ИСПОЛЬЗУЕТСЯ","Alturas Azotadas por el Viento","Alturas Windswept",4128894,"",0,0,0,""
"�ые Чумные Земли","Dun Morogh","�罗","�ина","�ste","","","","h","",0,"Dreadmist Den",0,0,"Glutnebelbau","鬼雾兽穴","Пещера Багрового Тумана","Guarida de la Niebla Negra","Covil do Véu Negro",4128894,"",0,0,0,""
"Земли","Dun Morogh","�罗","ина","�ste","","","","","",0,"Bael'dun Keep",0,0,"Burg Bael'dun","巴尔丹城堡","Крепость Бейл'дан","Castillo de Bael'dun","Bastião de Bael'dun",4128894,"",0,0,0,""
"�емли","Dun Morogh","莫罗","�на","�ste","","","","","",0,"Emberstrife's Den",0,0,"Aschenschwinges Bau","埃博斯塔夫的巢穴","Логово Огнебора","Guarida de Ardostrife","Covil de Brasalouco",4128894,"",0,0,0,""
"емли","Dun Morogh","","на","","","","рог","de","",0,"Onyxia's Lair",0,0,"Onyxias Hort","奥妮克希亚的巢穴","Логово Ониксии","Guarida de Onyxia","Covil da Onyxia",4128894,"",0,0,0,""
"�мли","Dun Morogh","ada Aguas Negras","�а","�ste","","","","","",0,"Windshear Mine",0,0,"Scherwindmine","狂风矿洞","Рудник Ветрорезов","Mina Desgarraviento","Mina Windshear",4128894,"",0,0,0,""
"мли","","h","а","�ste","","","","","",0,"Roland's Doom",0,0,"Rolands Verdammnis","罗兰之末","Погибель Роланда","El Destino de Roland","Destino de Roland",4128894,"",0,0,0,""
"e la Peste del Oeste","","рог","�","Blasted Lands","","","","","",0,"Battle Ring",0,0,"Kampfring","大竞技场","Ринг","Anillo de Batalla","Arena de Batalha",4128894,"",0,0,0,""
"","Dun Morogh","�","","�ste","","","","","",0,"The Pools of Vision",0,0,"Die Teiche der Visionen","预见之池","Пруды Видений","Pozas de las Visiones","Poças das Visões",4128894," Morogh",0,0,0,""
"Terras Pestilentas Ocidentais","Dun Morogh","nada Aguas Negras","Los Humedales","�ste","","","","de","",30,"Shadowbreak Ravine",0,0,"Schattenklamm","破影峡谷","Лощина Тьмы","Barranco Ruptura de Sombra","Desfiladeiro Shadowbreak",4128894,"",0,0,0,""
"Ocidentais","Dun Morogh","nada Aguas Negras","os Humedales","�ste","","","","","",0,"Broken Spear Village",0,0,"Bruchspeeringen","断矛村","Деревня Сломанного Копья","Aldea Lanza Rota","Aldeia da Lança Partida",4128894,"",0,0,0,""
"��区","Dun Morogh","","s Humedales","�ste","","","","","",28,"Whitereach Post",0,0,"Weißgipfelposten","白沙岗哨","Застава Белого Плеса","Puesto de Alcanza Blanca","Posto Whitereach",4128894,"",0,0,0,""
"�区","Dun Morogh",""," Humedales","�ste","","","","","",0,"Gornia",0,0,"Gornia","戈尼亚","Горния","Gornia","Gornia",4128894,"",0,0,0,""
"区","Dun Morogh","","Humedales","�ste","","","","","",0,"Zane's Eye Crater",0,0,"Zanes-Auge-Krater","赞恩之眼","Око Зейна","Cráter del Ojo de Zane","Cratera do Olho de Zane",4128894,"",0,0,0,""
"��","Dun Morogh","","umedales","�ste","","","","","",0,"Mirage Raceway",0,0,"Illusionenrennbahn","幻影赛道","Виражи на Миражах","Circuito del Espejismo","Carrera Mirage",4128894,"",0,0,0,""
"�","Dun Morogh","евероземья","medales","�ste","","","","","",57,"Frostsaber Rock",0,0,"Frostsäblerfelsen","霜刀石","Уступ Ледопардов","Roca Sable de Hielo","Rochedo Sabre-de-Gelo",4128894,"",0,0,0,""
"","Dun Morogh","евероземья","edales","�ste","","","","","",58,"The Hidden Grove",0,0,"Der Versteckte Hain","隐秘小林","Сокрытая Роща","La Arboleda Oculta","O Bosque Oculto",4128894,"",0,0,0,""
"Девять","Dun Morogh","евероземья","dales","�ste","","","","","",55,"Timbermaw Post",0,0,"Holzschlundposten","木喉岗哨","Застава Древобрюхов","Puesto de los Manos de Madera","O Posto Timbermaw",4128894,"",0,0,0,""
"�евять","Dun Morogh","евероземья","ales","�ste","","","","","",57,"Winterfall Village",0,0,"Lager der Winterfelle","寒水村","Деревня Зимней Спячки","Villa Caída Invernal","Aldeia Winterfall",4128894,"",0,0,0,""
"евять","Dun Morogh","евероземья","les","�ste","","","","erwüstete Lande","adas",56,"Mazthoril",0,0,"Mazthoril","麦索瑞尔","Мазторил","Mazthoril","Mazthoril",4128894,"",0,0,0,""
"�вять","Dun Morogh","евероземья","es","�ste","","","","","",55,"Frostfire Hot Springs",0,0,"Die Frostfeuerquellen","冰火温泉","Источники Ледяного Огня","Aguas Termales Fuegohelado","Fontes Termais Fogofrio",4128894,"",0,0,0,""
"вять","Dun Morogh","евероземья","s","�ste","","","","","",56,"Ice Thistle Hills",0,0,"Eisdistelberge","冰蓟岭","Холмы Ледополоха","Colinas Cardo de Hielo","Colinas do Cardo de Gelo",4128894,"",0,0,0,""
"�ять","Dun Morogh","евероземья","","�ste","","","","","",0,"Dun Mandarr",0,0,"Dun Mandarr","丹曼达尔","Дун Мандарр","Dun Mandarr","Dun Mandarr",4128894,"",0,0,0,""
"ять","Dun Morogh","евероземья","Pantanal","�ste","","","","","",60,"Frostwhisper Gorge",0,0,"Frosthauchschlucht","霜语峡谷","Теснина Ледяного Шепота","Garganta Susurro de Hielo","Garganta Sussurro Gelado",4128894,"",0,0,0,""
"�ть","Dun Morogh","евероземья","antanal","�ste","","","","","",56,"Owl Wing Thicket",0,0,"Eulenflügeldickicht","枭翼树丛","Совиная Чаща","Bosque Alasalvaje","Matagal Asa de Coruja",4128894,"",0,0,0,""
"ть","Dun Morogh","евероземья","ntanal","�ste","","","","","",56,"Lake Kel'Theril",0,0,"Kel'Therilsee","凯斯利尔湖","Озеро Кел'Терил","Lago Kel'Theril","Lago Kel'Theril",4128894,"",0,0,0,""
"�ь","Dun Morogh","евероземья","tanal","�ste","","","","","",0,"The Ruins of Kel'Theril",0,0,"Die Ruinen von Kel'Theril","凯斯利尔废墟","Руины Кел'Терила","Las Ruinas de Kel'Theril","As Ruínas de Kel'Theril",4128894,"",0,0,0,""
"ь","Dun Morogh","евероземья","anal","�ste","","","","Бескрайний Берег","ег",55,"Starfall Village",0,0,"Sternfall","坠星村","Деревня Звездопада","Villa Caída de Estrellas","Aldeia Starfall",4128894,"",0,0,0,""
"�","Dun Morogh","евероземья","nal","�ste","","","","","",0,"Ban'Thallow Barrow Den",0,0,"Grabhügel von Ban'Thallow","班萨罗兽穴","Берлога Бен'Таллоу","Túmulo Ban'Thallow","Cova do Túmulo Ban'Thallow",4128894,"",0,0,0,""
"","Dun Morogh","евероземья","al","�ste","","","","ande","",55,"Everlook",0,0,"Ewige Warte","永望镇","Круговзор","Mirada Eterna","Visteterna",4128894,"",0,0,0,""
"Nueve","Dun Morogh","евероземья","l","�ste","","","г","os","",60,"Darkwhisper Gorge",0,0,"Die Flüsternde Schlucht","暗语峡谷","Теснина Зловещего Шепота","Garganta de Murmurador Oscuro","Desfiladeiro Sussurro Negro",4128894,"",0,0,0,""
"ueve","Бухта Черноводья","","","","","","","","",0,"Deeprun Tram",0,0,"Tiefenbahn","矿道地铁","Подземный Поезд","Tranvía Subterráneo","Metrô Correfundo",4128894,"un Morogh",0,0,0,""
"eve","","�芜之地","Elwynn Forest","�ste","","","","","",58,"The Fungal Vale",0,0,"Das Fungustal","蘑菇谷","Грибная Долина","Valle Fungoso","O Vale Fúngico",4128894,"",0,0,0,""
"ve","","�芜之地","lwynn Forest","�ste","","","","","",0,"UNUSEDThe Marris Stead",0,0,"UNUSEDThe Marris Stead","玛瑞斯农场（未使用）","НЕ ИСПОЛЬЗУЕТСЯПоместье Маррисов","El Marris Stead No Utilizado","A Fazenda Marris NÃO USADO",4128894,"",0,0,0,""
"e","","�芜之地","wynn Forest","�ste","","","","","",54,"The Marris Stead",0,0,"Marris' Siedlung","玛瑞斯农场","Поместье Маррисов","La Granja de Marris","A Fazenda Marris",4128894,"",0,0,0,""
"","","�芜之地","ynn Forest","�ste","","","","","",54,"The Undercroft",0,0,"Das Tiefgewölbe","墓室","Крипта","La Cripta","A Cripta",4128894,"",0,0,0,""
"Nove","","�芜之地","nn Forest","�ste","","","","","",55,"Darrowshire",0,0,"Darroheim","达隆郡","Дарроушир","Darrowshire","Aldeia de Darrowshire",4128894,"",0,0,0,""
"ove","","�芜之地","n Forest","�ste","","","","","",55,"Crown Guard Tower",0,0,"Turm der Kronenwache","皇冠哨塔","Башня Королевской Стражи","Torre de la Guardia de la Corona","Torre da Guarda Real",4128894,"",0,0,0,""
"ve","","�芜之地"," Forest","�ste","","","","","",57,"Corin's Crossing",0,0,"Corins Kreuzung","考林路口","Перекресток Корина","Cruce de Corin","Travessia de Corin",4128894,"",0,0,0,""
"e","","�芜之地","Forest","�ste","","","","","",0,"Scarlet Base Camp",0,0,"Scharlachroter Stützpunkt","血色十字军营地","Лагерь Алого Ордена","Campamento Base Escarlata","Acampamento Base Scarlet",4128894,"",0,0,0,""
"","","�芜之地","orest","�ste","","","","óspitas","",55,"Tyr's Hand",0,0,"Tyrs Hand","提尔之手","Длань Тира","Mano de Tyr","A Mão de Tyr",4128894,"",0,0,0,""
"The Cemetary","","�芜之地","rest","�ste","","","","","",0,"The Scarlet Basilica",0,0,"Die Scharlachrote Basilika","血色十字军教堂","Алая Базилика","Basílica Escarlata","Basílica Escarlate",4128894,"",0,0,0,""
"he Cemetary","","�芜之地","est","�ste","","","","","",58,"Light's Hope Chapel",0,0,"Kapelle des Hoffnungsvollen Lichts","圣光之愿礼拜堂","Часовня Последней Надежды","Capilla de la Esperanza de la Luz","Capilla Esperanza de la Luz",4128894,"",0,0,0,""
"e Cemetary","","�芜之地","st","�ste","","","","","",0,"Browman Mill",0,0,"Braumanns Mühle","布洛米尔","Лесопилка Бровача","Molino Browman","Serraria Browman",4128894,"",0,0,0,""
" Cemetary","","�芜之地","t","�ste","","","","","",58,"The Noxious Glade",0,0,"Das Giftige Tal","剧毒林地","Ядовитая Поляна","Claro Noxioso","O Bosque Nocivo",4128894,"",0,0,0,""
"Cemetary","","�芜之地","","�ste","","","","","",56,"Eastwall Tower",0,0,"Ostwallturm","东墙哨塔","Восточная Башня","Torre de la Muralla Este","Torre do Muro Leste",4128894,"",0,0,0,""
"emetary","","�芜之地","Wald von Elwynn","�ste","","","","","",58,"Northdale",0,0,"Nordtal","北谷","Северный Дол","Nortevalle","Northdale",4128894,"",0,0,0,""
"metary","","�芜之地","ald von Elwynn","�ste","","","","�stete Lande","",57,"Zul'Mashar",0,0,"Zul'Mashar","祖玛沙尔","Зул'Машар","Zul'Mashar","Zul'Mashar",4128894,"",0,0,0,""
"etary","","�芜之地","ld von Elwynn","�ste","","","","","",0,"Mazra'Alor",0,0,"Mazra'Alor","玛兹拉罗","Мазра'Алор","Mazra'Alor","Mazra'Alor",4128894,"",0,0,0,""
"tary","","�芜之地","d von Elwynn","�ste","","","","","",56,"Northpass Tower",0,0,"Nordpassturm","北地哨塔","Башня Северного Перевала","Torre del Paso Norte","Torre do Passo Norte",4128894,"",0,0,0,""
"ary","","�芜之地"," von Elwynn","�ste","","","","Бескрайний Берег","",59,"Quel'Lithien Lodge",0,0,"Jagdhütte von Quel'Lithien","奎尔林斯小屋","Сторожка Кель'Литиен","Refugio Quel'Lithien","Pousada de Quel'Lithien",4128894,"",0,0,0,""
"ry","","�芜之地","von Elwynn","�ste","","","","","",55,"Plaguewood",0,0,"Der Pestwald","病木林","Проклятый Лес","Bosque de la Plaga","Floresta Plaguewood",4128894,"",0,0,0,""
"y","","�芜之地","on Elwynn","�ste","","","","","",0,"Scourgehold",0,0,"Geißelfeste","瘟疫要塞","Оплот Плети","Bastión de la Plaga","Fortaleza Scourgehold",4128894,"",0,0,0,""
"","","�芜之地","n Elwynn","�ste","","","г","","",55,"Stratholme",0,0,"Stratholme","斯坦索姆","Стратхольм","Stratholme","Stratholme",4128894,"",0,0,0,""
