# fields=15
98,186,2659,0,0,0,0,1,0,0,115,65,0,0,0
99,164,2660,0,0,0,0,1,0,1,55,15,0,0,0
100,164,2661,0,0,0,0,55,0,0,115,75,0,0,0
101,164,2662,0,0,0,0,40,0,0,90,50,0,0,0
102,164,2663,0,0,0,0,1,0,1,60,20,0,0,0
103,164,2664,0,0,0,0,65,0,0,140,115,0,0,0
104,164,2665,0,0,0,0,75,0,0,80,65,0,0,0
105,164,2666,0,0,0,0,80,0,0,150,110,0,0,0
106,164,2667,0,0,0,0,90,0,0,160,120,0,0,0
107,164,2668,0,0,0,0,95,0,0,175,145,0,0,0
108,164,2670,0,0,0,0,105,0,0,175,145,0,0,0
109,164,2672,0,0,0,0,120,0,0,180,150,0,0,0
110,164,2674,0,0,0,0,125,0,0,140,125,0,0,0
111,164,2675,0,0,0,0,135,0,0,205,175,0,0,0
112,164,2737,0,0,0,0,30,0,0,95,55,0,0,0
113,164,2740,0,0,0,0,75,0,0,170,140,0,0,0
114,164,2741,0,0,0,0,85,0,0,175,145,0,0,0
115,164,2738,0,0,0,0,35,0,0,100,60,0,0,0
116,164,2739,0,0,0,0,40,0,0,105,65,0,0,0
117,164,2742,0,0,0,0,95,0,0,180,150,0,0,0
118,176,2764,0,13,0,0,1,0,1,0,0,0,0,0
119,185,2795,0,0,0,0,40,0,0,100,60,0,0,0
120,40,2842,0,8,0,0,1,0,0,0,0,0,0,0
121,40,2835,0,8,0,0,1,0,0,225,175,0,0,0
122,40,2837,0,8,0,0,1,0,0,265,215,0,0,0
123,165,2881,0,0,0,0,1,0,1,40,20,0,0,0
124,50,883,0,4,0,0,1,0,0,0,0,0,0,0
125,164,3100,0,0,0,0,1,3538,0,0,0,0,0,0
126,171,3101,0,0,0,0,1,3464,0,0,0,0,0,0
127,185,3102,0,0,0,0,1,3413,0,0,0,0,0,0
128,165,3104,0,0,0,0,1,3811,0,0,0,0,0,0
129,164,3115,0,0,0,0,1,0,1,55,15,0,0,0
130,164,3117,0,0,0,0,1,0,0,140,125,0,0,0
131,164,3116,0,0,0,0,1,0,0,80,65,0,0,0
132,8,3140,0,128,0,0,1,0,0,0,0,0,0,0
133,6,837,0,128,0,0,1,0,0,0,0,0,0,0
134,171,3171,0,0,0,0,1,0,0,160,120,0,0,0
135,171,3172,0,0,0,0,1,0,0,175,135,0,0,0
136,171,3173,0,0,0,0,1,0,0,185,145,0,0,0
137,171,3174,0,0,0,0,1,0,0,185,145,0,0,0
138,171,3176,0,0,0,0,1,0,0,190,150,0,0,0
139,171,3177,0,0,0,0,1,0,0,195,155,0,0,0
140,171,2333,0,0,0,0,1,0,0,205,165,0,0,0
141,171,3188,0,0,0,0,1,0,0,215,175,0,0,0
142,171,3170,0,0,0,0,1,0,0,100,60,0,0,0
143,171,3230,0,0,0,0,1,0,0,120,80,0,0,0
144,129,3273,0,0,0,0,1,3274,0,0,0,0,0,0
145,129,3274,0,0,0,0,1,7924,0,0,0,0,0,0
146,129,3275,0,0,0,0,1,0,1,60,30,0,0,0
147,129,3276,0,0,0,0,1,0,0,100,50,0,0,0
148,129,3277,0,0,0,0,1,0,0,150,80,0,0,0
149,129,3278,0,0,0,0,1,0,0,185,115,0,0,0
150,182,2369,0,0,0,0,1,0,0,0,0,0,0,0
151,182,2371,0,0,0,0,1,0,0,0,0,0,0,0
152,186,3308,0,0,0,0,1,0,0,185,170,0,0,0
153,186,3307,0,0,0,0,1,0,0,140,130,0,0,0
154,186,3304,0,0,0,0,1,0,0,75,50,0,0,0
155,164,3292,0,0,0,0,1,0,0,175,135,0,0,0
156,164,3293,0,0,0,0,1,0,0,115,75,0,0,0
157,164,3294,0,0,0,0,1,0,0,150,110,0,0,0
158,164,3295,0,0,0,0,1,0,0,185,155,0,0,0
159,164,3296,0,0,0,0,1,0,0,190,160,0,0,0
160,164,3297,0,0,0,0,1,0,0,205,175,0,0,0
161,164,3319,0,0,0,0,1,0,0,100,60,0,0,0
162,164,3320,0,0,0,0,1,0,0,85,45,0,0,0
163,164,3321,0,0,0,0,1,0,0,115,75,0,0,0
164,164,3323,0,0,0,0,1,0,0,120,80,0,0,0
165,164,3324,0,0,0,0,1,0,0,125,85,0,0,0
166,164,3325,0,0,0,0,1,0,0,140,100,0,0,0
167,164,3326,0,0,0,0,1,0,0,100,75,0,0,0
168,164,3328,0,0,0,0,1,0,0,170,140,0,0,0
169,164,3330,0,0,0,0,1,0,0,185,155,0,0,0
170,164,3331,0,0,0,0,1,0,0,190,160,0,0,0
171,164,3333,0,0,0,0,1,0,0,195,165,0,0,0
172,164,3334,0,0,0,0,1,0,0,205,175,0,0,0
173,164,3336,0,0,0,0,1,0,0,210,180,0,0,0
174,164,3337,0,0,0,0,1,0,0,150,125,0,0,0
175,183,3365,0,0,0,0,1,0,2,0,0,0,0,0
176,183,3050,0,0,0,0,1,0,2,0,0,0,0,0
177,185,3370,0,0,0,0,1,0,0,160,120,0,0,0
178,185,3371,0,0,0,0,1,0,0,140,100,0,0,0
179,185,3372,0,0,0,0,1,0,0,170,130,0,0,0
180,185,3373,0,0,0,0,1,0,0,200,160,0,0,0
181,185,3376,0,0,0,0,1,0,0,210,170,0,0,0
182,185,3377,0,0,0,0,1,0,0,190,150,0,0,0
183,185,3397,0,0,0,0,1,0,0,190,150,0,0,0
184,185,3398,0,0,0,0,1,0,0,215,175,0,0,0
185,185,3399,0,0,0,0,1,0,0,230,190,0,0,0
186,185,3400,0,0,0,0,1,0,0,255,215,0,0,0
187,185,3413,0,0,0,0,1,18260,0,0,0,0,0,0
188,171,3447,0,0,0,0,1,0,0,175,135,0,0,0
189,171,3448,0,0,0,0,1,0,0,225,185,0,0,0
190,171,3449,0,0,0,0,1,0,0,230,190,0,0,0
191,171,3450,0,0,0,0,1,0,0,235,195,0,0,0
192,171,3451,0,0,0,0,1,0,0,240,200,0,0,0
193,171,3452,0,0,0,0,1,0,0,220,180,0,0,0
194,171,3453,0,0,0,0,1,0,0,255,215,0,0,0
195,171,3454,0,0,0,0,1,0,0,260,220,0,0,0
196,171,3464,0,0,0,0,1,11611,0,0,0,0,0,0
197,40,3420,0,8,0,0,1,0,0,175,125,0,0,0
198,164,3491,0,0,0,0,1,0,0,165,135,0,0,0
199,164,3492,0,0,0,0,1,0,0,210,185,0,0,0
200,164,3493,0,0,0,0,1,0,0,225,200,0,0,0
201,164,3494,0,0,0,0,1,0,0,205,180,0,0,0
202,164,3495,0,0,0,0,1,0,0,220,195,0,0,0
203,164,3496,0,0,0,0,1,0,0,230,205,0,0,0
204,164,3497,0,0,0,0,1,0,0,250,225,0,0,0
205,164,3498,0,0,0,0,1,0,0,235,210,0,0,0
206,164,3500,0,0,0,0,1,0,0,250,225,0,0,0
207,164,3501,0,0,0,0,1,0,0,215,190,0,0,0
208,164,3502,0,0,0,0,1,0,0,220,195,0,0,0
209,164,3503,0,0,0,0,1,0,0,240,215,0,0,0
210,164,3504,0,0,0,0,1,0,0,210,185,0,0,0
211,164,3505,0,0,0,0,1,0,0,225,200,0,0,0
212,164,3506,0,0,0,0,1,0,0,205,180,0,0,0
213,164,3507,0,0,0,0,1,0,0,220,195,0,0,0
214,164,3508,0,0,0,0,1,0,0,230,205,0,0,0
215,164,3511,0,0,0,0,1,0,0,245,220,0,0,0
216,164,3513,0,0,0,0,1,0,0,235,210,0,0,0
217,164,3515,0,0,0,0,1,0,0,250,225,0,0,0
218,164,3538,0,0,0,0,1,9785,0,0,0,0,0,0
219,186,3564,0,0,0,0,1,10248,0,0,0,0,0,0
220,186,3569,0,0,0,0,1,0,0,165,165,0,0,0
221,182,3570,0,0,0,0,1,11993,0,0,0,0,0,0
222,134,1066,0,1024,0,0,1,0,0,0,0,0,0,0
223,134,3029,0,1024,0,0,1,5201,0,0,0,0,0,0
224,165,3811,0,0,0,0,1,10662,0,0,0,0,0,0
225,165,3753,0,0,0,0,1,0,0,85,55,0,0,0
226,165,3756,0,0,0,0,1,0,0,115,85,0,0,0
227,165,3759,0,0,0,0,1,0,0,135,105,0,0,0
228,165,3760,0,0,0,0,1,0,0,190,170,0,0,0
229,165,3761,0,0,0,0,1,0,0,145,115,0,0,0
230,165,3762,0,0,0,0,1,0,0,150,125,0,0,0
231,165,3763,0,0,0,0,1,0,0,140,110,0,0,0
232,165,3764,0,0,0,0,1,0,0,195,170,0,0,0
233,165,3765,0,0,0,0,1,0,0,180,155,0,0,0
234,165,3766,0,0,0,0,1,0,0,175,150,0,0,0
235,165,3767,0,0,0,0,1,0,0,170,145,0,0,0
236,165,3768,0,0,0,0,1,0,0,180,155,0,0,0
237,165,3769,0,0,0,0,1,0,0,190,165,0,0,0
238,165,3770,0,0,0,0,1,0,0,185,160,0,0,0
239,165,3771,0,0,0,0,1,0,0,190,170,0,0,0
240,165,3772,0,0,0,0,1,0,0,195,175,0,0,0
241,165,3773,0,0,0,0,1,0,0,215,195,0,0,0
242,165,3774,0,0,0,0,1,0,0,200,180,0,0,0
243,165,3775,0,0,0,0,1,0,0,210,190,0,0,0
244,165,3776,0,0,0,0,1,0,0,220,200,0,0,0
245,165,3777,0,0,0,0,1,0,0,235,215,0,0,0
246,165,3778,0,0,0,0,1,0,0,225,205,0,0,0
247,165,3779,0,0,0,0,1,0,0,240,220,0,0,0
248,165,3816,0,0,0,0,1,0,0,75,55,0,0,0
249,165,3817,0,0,0,0,1,0,0,130,115,0,0,0
250,165,3818,0,0,0,0,1,0,0,170,160,0,0,0
251,165,3780,0,0,0,0,1,0,0,190,170,0,0,0
252,95,107,0,67,0,0,1,0,2,0,0,0,0,0
253,95,3127,0,15,0,0,1,0,0,0,0,0,0,0
254,56,2050,0,16,0,0,1,0,2,0,0,0,0,0
255,56,2052,0,16,0,0,1,0,0,0,0,0,0,0
256,56,2053,0,16,0,0,1,0,0,0,0,0,0,0
257,56,2054,0,16,0,0,1,0,0,0,0,0,0,0
258,56,2055,0,16,0,0,1,0,0,0,0,0,0,0
259,56,585,0,16,0,0,1,0,2,0,0,0,0,0
260,56,591,0,16,0,0,1,0,0,0,0,0,0,0
261,56,598,0,16,0,0,1,0,0,0,0,0,0,0
262,56,984,0,16,0,0,1,0,0,0,0,0,0,0
263,56,1004,0,16,0,0,1,0,0,0,0,0,0,0
264,56,596,0,16,0,0,1,0,0,0,0,0,0,0
265,56,528,0,16,0,0,1,0,0,0,0,0,0,0
266,56,552,0,16,0,0,1,0,0,0,0,0,0,0
267,56,2006,0,16,0,0,1,0,0,0,0,0,0,0
268,56,2010,0,16,0,0,1,0,0,0,0,0,0,0
269,78,976,0,16,0,0,1,0,0,0,0,0,0,0
270,78,605,0,16,0,0,1,0,0,0,0,0,0,0
271,78,589,0,16,0,0,1,0,0,0,0,0,0,0
272,78,594,0,16,0,0,1,0,0,0,0,0,0,0
273,78,970,0,16,0,0,1,0,0,0,0,0,0,0
274,78,992,0,16,0,0,1,0,0,0,0,0,0,0
275,78,2767,0,16,0,0,1,0,0,0,0,0,0,0
276,197,3908,0,0,0,0,1,3909,0,0,0,0,0,0
277,197,3909,0,0,0,0,1,3910,0,0,0,0,0,0
278,197,3910,0,0,0,0,1,12180,0,0,0,0,0,0
279,197,2963,0,0,0,0,1,0,1,50,25,0,0,0
280,197,2387,0,0,0,0,1,0,1,60,35,0,0,0
281,197,2385,0,0,0,0,1,0,0,70,45,0,0,0
282,197,2389,0,0,0,0,1,0,0,100,65,0,0,0
283,197,2386,0,0,0,0,1,0,0,125,90,0,0,0
284,197,2392,0,0,0,0,1,0,0,100,65,0,0,0
285,197,2393,0,0,0,0,1,0,0,60,35,0,0,0
286,197,2394,0,0,0,0,1,0,0,100,65,0,0,0
287,197,2397,0,0,0,0,1,0,0,120,85,0,0,0
288,197,2395,0,0,0,0,1,0,0,130,95,0,0,0
289,197,2396,0,0,0,0,1,0,0,130,95,0,0,0
290,197,2964,0,0,0,0,1,0,0,105,90,0,0,0
291,197,2402,0,0,0,0,1,0,0,135,100,0,0,0
292,197,2399,0,0,0,0,1,0,0,145,110,0,0,0
293,197,2401,0,0,0,0,1,0,0,155,120,0,0,0
294,197,2403,0,0,0,0,1,0,0,165,130,0,0,0
295,197,2406,0,0,0,0,1,0,0,130,110,0,0,0
296,197,3839,0,0,0,0,1,0,0,145,135,0,0,0
297,197,3865,0,0,0,0,1,0,0,185,180,0,0,0
298,197,3840,0,0,0,0,1,0,0,95,60,0,0,0
299,197,3841,0,0,0,0,1,0,0,120,85,0,0,0
300,197,3842,0,0,0,0,1,0,0,130,95,0,0,0
301,197,3843,0,0,0,0,1,0,0,145,110,0,0,0
302,197,3844,0,0,0,0,1,0,0,160,125,0,0,0
303,197,3845,0,0,0,0,1,0,0,140,105,0,0,0
304,197,3847,0,0,0,0,1,0,0,155,120,0,0,0
305,197,3848,0,0,0,0,1,0,0,170,135,0,0,0
306,197,3849,0,0,0,0,1,0,0,180,145,0,0,0
307,197,3850,0,0,0,0,1,0,0,170,135,0,0,0
308,197,3851,0,0,0,0,1,0,0,185,150,0,0,0
309,197,3852,0,0,0,0,1,0,0,180,150,0,0,0
310,197,3854,0,0,0,0,1,0,0,195,165,0,0,0
311,197,3855,0,0,0,0,1,0,0,185,150,0,0,0
312,197,3856,0,0,0,0,1,0,0,190,160,0,0,0
313,197,3857,0,0,0,0,1,0,0,215,185,0,0,0
314,197,3858,0,0,0,0,1,0,0,220,190,0,0,0
315,197,3859,0,0,0,0,1,0,0,200,170,0,0,0
316,197,3860,0,0,0,0,1,0,0,225,195,0,0,0
317,197,3861,0,0,0,0,1,0,0,235,205,0,0,0
318,197,3862,0,0,0,0,1,0,0,250,220,0,0,0
319,197,3863,0,0,0,0,1,0,0,230,200,0,0,0
320,197,3864,0,0,0,0,1,0,0,250,220,0,0,0
321,197,3866,0,0,0,0,1,0,0,170,135,0,0,0
322,197,3868,0,0,0,0,1,0,0,185,150,0,0,0
323,197,3869,0,0,0,0,1,0,0,155,145,0,0,0
324,197,3870,0,0,0,0,1,0,0,175,165,0,0,0
325,197,3871,0,0,0,0,1,0,0,190,180,0,0,0
326,197,3872,0,0,0,0,1,0,0,205,195,0,0,0
327,197,3873,0,0,0,0,1,0,0,220,210,0,0,0
328,197,3914,0,0,0,0,1,0,0,90,55,0,0,0
329,197,3915,0,0,0,0,1,0,1,60,35,0,0,0
330,202,4036,0,0,0,0,1,4037,0,0,0,0,0,0
331,202,4037,0,0,0,0,1,4038,0,0,0,0,0,0
332,202,4038,0,0,0,0,1,12656,0,0,0,0,0,0
333,202,3918,0,0,0,0,1,0,1,40,20,0,0,0
334,202,3919,0,0,0,0,1,0,1,60,30,0,0,0
335,202,3920,0,0,0,0,1,0,1,60,30,0,0,0
336,202,3922,0,0,0,0,1,0,0,60,45,0,0,0
337,202,3923,0,0,0,0,1,0,0,90,60,0,0,0
338,202,3924,0,0,0,0,1,0,0,110,80,0,0,0
339,202,3925,0,0,0,0,1,0,0,110,80,0,0,0
340,202,3977,0,0,0,0,1,0,0,120,90,0,0,0
341,202,3973,0,0,0,0,1,0,0,140,110,0,0,0
342,202,3926,0,0,0,0,1,0,0,125,95,0,0,0
343,202,3928,0,0,0,0,1,0,0,135,105,0,0,0
344,202,3929,0,0,0,0,1,0,0,95,85,0,0,0
345,202,3930,0,0,0,0,1,0,0,95,85,0,0,0
346,202,3931,0,0,0,0,1,0,0,105,90,0,0,0
347,202,3932,0,0,0,0,1,0,0,145,115,0,0,0
348,202,3933,0,0,0,0,1,0,0,160,130,0,0,0
349,202,3934,0,0,0,0,1,0,0,160,130,0,0,0
350,202,3936,0,0,0,0,1,0,0,155,130,0,0,0
351,202,3937,0,0,0,0,1,0,0,155,105,0,0,0
352,202,3938,0,0,0,0,1,0,0,155,105,0,0,0
353,202,3978,0,0,0,0,1,0,0,160,135,0,0,0
354,202,3939,0,0,0,0,1,0,0,170,145,0,0,0
355,202,3940,0,0,0,0,1,0,0,170,145,0,0,0
356,202,3941,0,0,0,0,1,0,0,170,120,0,0,0
357,202,3942,0,0,0,0,1,0,0,175,125,0,0,0
358,202,3944,0,0,0,0,1,0,0,175,125,0,0,0
359,202,3945,0,0,0,0,1,0,0,145,125,0,0,0
360,202,3946,0,0,0,0,1,0,0,145,125,0,0,0
361,202,3947,0,0,0,0,1,0,0,145,125,0,0,0
362,202,3949,0,0,0,0,1,0,0,180,155,0,0,0
363,202,3950,0,0,0,0,1,0,0,190,140,0,0,0
364,202,3952,0,0,0,0,1,0,0,190,165,0,0,0
365,202,3953,0,0,0,0,1,0,0,195,145,0,0,0
366,202,3954,0,0,0,0,1,0,0,195,170,0,0,0
367,202,3955,0,0,0,0,1,0,0,200,175,0,0,0
368,202,3956,0,0,0,0,1,0,0,200,175,0,0,0
369,202,3957,0,0,0,0,1,0,0,195,175,0,0,0
370,202,3958,0,0,0,0,1,0,0,180,160,0,0,0
371,202,3959,0,0,0,0,1,0,0,200,180,0,0,0
372,202,3960,0,0,0,0,1,0,0,205,185,0,0,0
373,202,3961,0,0,0,0,1,0,0,210,170,0,0,0
374,202,3962,0,0,0,0,1,0,0,215,175,0,0,0
375,202,3963,0,0,0,0,1,0,0,215,175,0,0,0
376,202,3979,0,0,0,0,1,0,0,220,200,0,0,0
377,202,3965,0,0,0,0,1,0,0,225,185,0,0,0
378,202,3966,0,0,0,0,1,0,0,225,205,0,0,0
379,202,3967,0,0,0,0,1,0,0,230,190,0,0,0
380,202,3968,0,0,0,0,1,0,0,235,215,0,0,0
381,202,3969,0,0,0,0,1,0,0,240,220,0,0,0
382,202,3971,0,0,0,0,1,0,0,240,220,0,0,0
383,202,3972,0,0,0,0,1,0,0,240,200,0,0,0
384,188,3110,0,0,0,0,1,7799,2,0,0,0,0,0
385,185,4094,0,0,0,0,1,0,0,255,215,0,0,0
386,165,4097,0,0,0,0,1,0,0,205,185,0,0,0
387,165,4096,0,0,0,0,1,0,0,205,185,0,0,0
388,142,818,0,0,0,0,1,0,0,75,25,0,0,0
389,171,4508,0,0,0,0,1,0,0,120,80,0,0,0
390,171,4942,0,0,0,0,1,0,0,270,230,0,0,0
391,228,5009,0,400,0,0,1,0,2,0,0,0,0,0
392,229,200,0,1031,0,0,1,0,2,0,0,0,0,0
393,226,5011,1023,13,0,0,1,0,2,0,0,0,0,0
394,228,5019,0,400,0,0,1,0,2,0,0,0,0,0
395,8,543,0,128,0,0,1,0,0,0,0,0,0,0
396,172,197,0,71,0,0,1,0,2,0,0,0,0,0
397,160,199,0,1091,0,0,1,0,2,0,0,0,0,0
398,237,5143,0,128,0,0,1,0,0,0,0,0,0,0
399,237,5144,0,128,0,0,1,0,0,0,0,0,0,0
400,237,5145,0,128,0,0,1,0,0,0,0,0,0,0
401,237,1459,0,128,0,0,1,0,0,0,0,0,0,0
402,237,1460,0,128,0,0,1,0,0,0,0,0,0,0
403,237,1461,0,128,0,0,1,0,0,0,0,0,0,0
404,237,2139,0,128,0,0,1,0,0,0,0,0,0,0
405,237,475,0,128,0,0,1,0,0,0,0,0,0,0
406,237,3565,589,128,0,0,1,0,0,0,0,0,0,0
407,237,3562,589,128,0,0,1,0,0,0,0,0,0,0
408,237,3567,434,128,0,0,1,0,0,0,0,0,0,0
409,237,3561,589,128,0,0,1,0,0,0,0,0,0,0
410,237,3566,434,128,0,0,1,0,0,0,0,0,0,0
411,237,3563,434,128,0,0,1,0,0,0,0,0,0,0
412,39,1725,0,8,0,0,1,0,0,0,0,0,0,0
413,134,99,0,1024,0,0,1,1735,0,0,0,0,0,0
414,134,1735,0,1024,0,0,1,9490,0,0,0,0,0,0
415,134,5209,0,1024,0,0,1,0,0,0,0,0,0,0
416,134,5211,0,1024,0,0,1,6798,0,0,0,0,0,0
417,134,5217,0,1024,0,0,1,6793,0,0,0,0,0,0
418,134,5221,0,1024,0,0,1,6800,0,0,0,0,0,0
419,134,1822,0,1024,0,0,1,1823,0,0,0,0,0,0
420,134,1823,0,1024,0,0,1,1824,0,0,0,0,0,0
421,134,1824,0,1024,0,0,1,9904,0,0,0,0,0,0
422,134,5225,0,1024,0,0,1,0,0,0,0,0,0,0
423,186,2657,0,0,0,0,1,0,1,70,25,0,0,0
424,165,5244,0,0,0,0,1,0,0,100,70,0,0,0
425,95,5301,0,1,0,0,1,0,2,0,0,0,0,0
426,38,1776,0,8,0,0,1,1777,0,0,0,0,0,0
427,38,1752,0,8,0,0,1,1757,2,0,0,0,0,0
428,38,1757,0,8,0,0,1,1758,0,0,0,0,0,0
429,38,1758,0,8,0,0,1,1759,0,0,0,0,0,0
430,38,1759,0,8,0,0,1,1760,0,0,0,0,0,0
431,38,1760,0,8,0,0,1,8621,0,0,0,0,0,0
432,257,72,0,1,0,0,1,1671,0,0,0,0,0,0
433,257,1671,0,1,0,0,1,1672,0,0,0,0,0,0
434,257,1672,0,1,0,0,1,7377,0,0,0,0,0,0
435,257,871,0,1,0,0,1,6184,0,0,0,0,0,0
436,261,5149,0,4,0,0,1,0,0,0,0,0,0,0
437,134,5487,0,1024,0,0,1,9634,0,0,0,0,0,0
438,267,465,0,2,0,0,1,10290,0,0,0,0,0,0
439,267,643,0,2,0,0,1,10291,0,0,0,0,0,0
440,267,1032,0,2,0,0,1,10292,0,0,0,0,0,0
441,6,10,0,128,0,0,1,0,0,0,0,0,0,0
442,40,5763,0,8,0,0,1,0,0,200,150,0,0,0
443,56,6060,0,16,0,0,1,0,0,0,0,0,0,0
444,56,2060,0,16,0,0,1,0,0,0,0,0,0,0
445,56,6063,0,16,0,0,1,0,0,0,0,0,0,0
446,56,6064,0,16,0,0,1,0,0,0,0,0,0,0
447,56,996,0,16,0,0,1,0,0,0,0,0,0,0
448,56,139,0,16,0,0,1,0,0,0,0,0,0,0
449,56,6074,0,16,0,0,1,0,0,0,0,0,0,0
450,56,6075,0,16,0,0,1,0,0,0,0,0,0,0
